"GeographyCode","KS101EW0001","KS101EW0002","KS101EW0003","KS101EW0004","KS101EW0005","KS101EW0006","KS101EW0007","KS101EW0008","KS101EW0009","KS101EW0010","KS101EW0011","KS101EW0012"
"E00004438",229,111,118,211,18,2,2.22,103.1531532,48.47161572,51.52838428,92.13973799,7.860262009
"E00004439",245,117,128,243,2,5,3.5,70,47.75510204,52.24489796,99.18367347,0.816326531
"E00004440",255,117,138,255,0,4,2.95,86.44067797,45.88235294,54.11764706,100,0
"E00004441",265,120,145,261,4,3,1.25,212,45.28301887,54.71698113,98.49056604,1.509433962
"E00004442",247,121,126,247,0,0,1.03,239.8058252,48.98785425,51.01214575,100,0
"E00004444",432,208,224,432,0,1,1.84,234.7826087,48.14814815,51.85185185,100,0
"E00004445",236,119,117,236,0,0,1.32,178.7878788,50.42372881,49.57627119,100,0
"E00004446",304,143,161,304,0,3,1.96,155.1020408,47.03947368,52.96052632,100,0
"E00004447",106,56,50,106,0,0,0.79,134.1772152,52.83018868,47.16981132,100,0
"E00004448",334,155,179,328,6,6,1.83,182.5136612,46.40718563,53.59281437,98.20359281,1.796407186
"E00004450",381,194,187,381,0,3,1.93,197.4093264,50.91863517,49.08136483,100,0
"E00004451",263,128,135,263,0,4,1.8,146.1111111,48.66920152,51.33079848,100,0
"E00004452",316,142,174,316,0,1,2.56,123.4375,44.93670886,55.06329114,100,0
"E00004453",409,198,211,409,0,4,2.42,169.0082645,48.41075795,51.58924205,100,0
"E00004454",473,236,237,473,0,1,2.91,162.5429553,49.89429175,50.10570825,100,0
"E00004455",351,174,177,351,0,2,1.27,276.3779528,49.57264957,50.42735043,100,0
"E00004456",322,151,171,322,0,5,2.62,122.9007634,46.89440994,53.10559006,100,0
"E00004457",246,120,126,246,0,1,2.12,116.0377358,48.7804878,51.2195122,100,0
"E00004458",440,198,242,440,0,11,2.41,182.5726141,45,55,100,0
"E00004459",310,145,165,310,0,3,0.47,659.5744681,46.77419355,53.22580645,100,0
"E00004460",220,93,127,220,0,0,1.82,120.8791209,42.27272727,57.72727273,100,0
"E00004461",388,174,214,388,0,4,1.12,346.4285714,44.84536082,55.15463918,100,0
"E00004462",237,114,123,237,0,0,1.35,175.5555556,48.10126582,51.89873418,100,0
"E00004463",364,182,182,364,0,5,1.16,313.7931034,50,50,100,0
"E00004464",110,46,64,110,0,0,0.15,733.3333333,41.81818182,58.18181818,100,0
"E00004465",373,172,201,373,0,5,1.93,193.2642487,46.11260054,53.88739946,100,0
"E00004466",220,89,131,220,0,0,0.84,261.9047619,40.45454545,59.54545455,100,0
"E00004467",304,155,149,304,0,2,1.53,198.6928105,50.98684211,49.01315789,100,0
"E00004468",516,229,287,437,79,4,1.84,280.4347826,44.37984496,55.62015504,84.68992248,15.31007752
"E00004469",262,119,143,262,0,8,2.17,120.7373272,45.41984733,54.58015267,100,0
"E00004470",329,156,173,329,0,3,2.33,141.2017167,47.41641337,52.58358663,100,0
"E00004471",218,103,115,218,0,2,1.12,194.6428571,47.24770642,52.75229358,100,0
"E00004472",356,175,181,356,0,7,3.86,92.22797927,49.15730337,50.84269663,100,0
"E00004473",240,114,126,240,0,9,5.96,40.26845638,47.5,52.5,100,0
"E00004474",362,185,177,362,0,1,2.86,126.5734266,51.10497238,48.89502762,100,0
"E00004475",291,135,156,291,0,2,0.79,368.3544304,46.39175258,53.60824742,100,0
"E00004476",352,192,160,352,0,0,1.36,258.8235294,54.54545455,45.45454545,100,0
"E00004477",298,127,171,298,0,0,1.81,164.640884,42.61744966,57.38255034,100,0
"E00004478",438,224,214,438,0,3,3.18,137.7358491,51.14155251,48.85844749,100,0
"E00004479",294,130,164,294,0,9,1.86,158.0645161,44.21768707,55.78231293,100,0
"E00004480",243,143,100,226,17,0,1.67,145.508982,58.84773663,41.15226337,93.00411523,6.995884774
"E00004481",313,142,171,313,0,7,3,104.3333333,45.36741214,54.63258786,100,0
"E00004482",293,144,149,293,0,8,2.63,111.4068441,49.14675768,50.85324232,100,0
"E00004483",284,140,144,284,0,8,2.38,119.3277311,49.29577465,50.70422535,100,0
"E00004484",299,153,146,299,0,0,1.73,172.8323699,51.17056856,48.82943144,100,0
"E00004485",274,134,140,274,0,3,1.44,190.2777778,48.90510949,51.09489051,100,0
"E00004486",276,131,145,276,0,3,2.95,93.55932203,47.46376812,52.53623188,100,0
"E00004487",213,111,102,213,0,1,1.07,199.0654206,52.11267606,47.88732394,100,0
"E00004488",211,100,111,211,0,2,0.8,263.75,47.39336493,52.60663507,100,0
"E00004489",284,114,170,284,0,2,76.07,3.733403444,40.14084507,59.85915493,100,0
"E00004490",247,113,134,247,0,4,1.56,158.3333333,45.74898785,54.25101215,100,0
"E00004491",301,136,165,301,0,1,5.57,54.03949731,45.18272425,54.81727575,100,0
"E00004492",325,172,153,325,0,11,105.72,3.074158154,52.92307692,47.07692308,100,0
"E00004493",229,122,107,229,0,0,1.66,137.9518072,53.27510917,46.72489083,100,0
"E00004494",393,200,193,385,8,13,21.16,18.57277883,50.89058524,49.10941476,97.96437659,2.03562341
"E00004495",256,126,130,256,0,7,11.44,22.37762238,49.21875,50.78125,100,0
"E00004496",343,157,186,343,0,7,11.57,29.64563526,45.77259475,54.22740525,100,0
"E00004497",260,123,137,260,0,2,0.87,298.8505747,47.30769231,52.69230769,100,0
"E00004498",332,142,190,332,0,0,4.15,80,42.77108434,57.22891566,100,0
"E00004499",393,185,208,393,0,13,11.81,33.276884,47.07379135,52.92620865,100,0
"E00004500",169,51,118,169,0,0,0.9,187.7777778,30.17751479,69.82248521,100,0
"E00004501",116,44,72,116,0,0,0.77,150.6493506,37.93103448,62.06896552,100,0
"E00004502",254,113,141,254,0,3,1.21,209.9173554,44.48818898,55.51181102,100,0
"E00004503",209,75,134,209,0,0,1.52,137.5,35.88516746,64.11483254,100,0
"E00004504",352,170,182,352,0,12,7.1,49.57746479,48.29545455,51.70454545,100,0
"E00004505",291,141,150,291,0,4,1.86,156.4516129,48.45360825,51.54639175,100,0
"E00004506",286,142,144,286,0,2,1.58,181.0126582,49.65034965,50.34965035,100,0
"E00004507",259,110,149,259,0,8,8.07,32.09417596,42.47104247,57.52895753,100,0
"E00004508",292,132,160,292,0,5,5.21,56.04606526,45.20547945,54.79452055,100,0
"E00004509",328,139,189,328,0,9,3.45,95.07246377,42.37804878,57.62195122,100,0
"E00004510",303,151,152,303,0,4,3.12,97.11538462,49.8349835,50.1650165,100,0
"E00004511",339,174,165,339,0,17,3.98,85.1758794,51.32743363,48.67256637,100,0
"E00004512",269,122,147,262,7,3,2.16,124.537037,45.35315985,54.64684015,97.39776952,2.602230483
"E00004513",273,130,143,273,0,9,3.41,80.05865103,47.61904762,52.38095238,100,0
"E00004514",284,150,134,284,0,12,2.39,118.8284519,52.81690141,47.18309859,100,0
"E00004515",259,125,134,256,3,1,1.77,146.3276836,48.26254826,51.73745174,98.84169884,1.158301158
"E00004516",357,164,193,357,0,4,3.4,105,45.93837535,54.06162465,100,0
"E00004517",268,129,139,268,0,3,2.39,112.1338912,48.13432836,51.86567164,100,0
"E00004518",247,118,129,247,0,3,0.92,268.4782609,47.77327935,52.22672065,100,0
"E00004519",274,120,154,274,0,5,1.43,191.6083916,43.79562044,56.20437956,100,0
"E00004520",259,127,132,259,0,3,0.51,507.8431373,49.03474903,50.96525097,100,0
"E00004521",259,139,120,259,0,2,2.35,110.212766,53.66795367,46.33204633,100,0
"E00004522",197,105,92,197,0,6,4.8,41.04166667,53.29949239,46.70050761,100,0
"E00004523",548,266,282,548,0,6,2.3,238.2608696,48.54014599,51.45985401,100,0
"E00004524",367,192,175,367,0,4,22.17,16.55390167,52.31607629,47.68392371,100,0
"E00004525",254,143,111,254,0,4,2.45,103.6734694,56.2992126,43.7007874,100,0
"E00004526",593,314,279,237,356,4,1.84,322.2826087,52.95109612,47.04890388,39.96627319,60.03372681
"E00004527",234,172,62,167,67,0,4.45,52.58426966,73.5042735,26.4957265,71.36752137,28.63247863
"E00004528",327,187,140,327,0,2,1.89,173.015873,57.18654434,42.81345566,100,0
"E00004529",447,256,191,447,0,0,3.11,143.7299035,57.27069351,42.72930649,100,0
"E00004530",229,143,86,229,0,1,3.23,70.89783282,62.44541485,37.55458515,100,0
"E00004531",293,147,146,293,0,1,3.36,87.20238095,50.17064846,49.82935154,100,0
"E00004532",324,187,137,324,0,9,2.18,148.6238532,57.71604938,42.28395062,100,0
"E00004534",236,104,132,236,0,2,0.9,262.2222222,44.06779661,55.93220339,100,0
"E00004535",205,125,80,197,8,0,4.96,41.33064516,60.97560976,39.02439024,96.09756098,3.902439024
"E00004536",233,153,80,233,0,8,3.33,69.96996997,65.66523605,34.33476395,100,0
"E00004537",165,83,82,163,2,0,0.67,246.2686567,50.3030303,49.6969697,98.78787879,1.212121212
"E00004538",193,105,88,193,0,0,0.54,357.4074074,54.40414508,45.59585492,100,0
"E00004539",133,67,66,133,0,0,0.63,211.1111111,50.37593985,49.62406015,100,0
"E00004540",365,172,193,354,11,3,1.29,282.9457364,47.12328767,52.87671233,96.98630137,3.01369863
"E00004541",219,127,92,219,0,1,0.7,312.8571429,57.99086758,42.00913242,100,0
"E00004542",360,196,164,360,0,2,1.68,214.2857143,54.44444444,45.55555556,100,0
"E00004543",214,119,95,214,0,3,0.82,260.9756098,55.60747664,44.39252336,100,0
"E00004544",286,139,147,286,0,1,2.55,112.1568627,48.6013986,51.3986014,100,0
"E00004545",451,237,214,451,0,3,0.75,601.3333333,52.54988914,47.45011086,100,0
"E00004546",224,104,120,224,0,3,2.28,98.24561404,46.42857143,53.57142857,100,0
"E00004547",406,197,209,338,68,4,5,81.2,48.52216749,51.47783251,83.25123153,16.74876847
"E00004548",208,113,95,208,0,0,2.53,82.21343874,54.32692308,45.67307692,100,0
"E00004549",288,146,142,288,0,1,0.69,417.3913043,50.69444444,49.30555556,100,0
"E00004550",389,202,187,389,0,2,1.17,332.4786325,51.92802057,48.07197943,100,0
"E00004551",428,225,203,418,10,1,3.19,134.169279,52.57009346,47.42990654,97.6635514,2.336448598
"E00004552",317,158,159,317,0,9,0.7,452.8571429,49.84227129,50.15772871,100,0
"E00004553",301,177,124,268,33,1,1.88,160.106383,58.80398671,41.19601329,89.03654485,10.96345515
"E00004554",406,229,177,405,1,11,8.61,47.15447154,56.40394089,43.59605911,99.75369458,0.246305419
"E00004555",327,173,154,327,0,3,0.46,710.8695652,52.90519878,47.09480122,100,0
"E00004556",301,139,162,301,0,0,4.4,68.40909091,46.17940199,53.82059801,100,0
"E00004557",177,85,92,177,0,0,2.49,71.08433735,48.02259887,51.97740113,100,0
"E00004558",277,138,139,277,0,1,1.36,203.6764706,49.81949458,50.18050542,100,0
"E00004559",503,214,289,365,138,4,1.81,277.9005525,42.54473161,57.45526839,72.56461233,27.43538767
"E00004560",227,119,108,227,0,0,3.89,58.35475578,52.42290749,47.57709251,100,0
"E00004561",268,152,116,268,0,0,0.97,276.2886598,56.71641791,43.28358209,100,0
"E00004562",272,124,148,272,0,2,2.93,92.83276451,45.58823529,54.41176471,100,0
"E00004563",579,275,304,569,10,7,10.88,53.21691176,47.49568221,52.50431779,98.27288428,1.727115717
"E00004564",297,160,137,297,0,3,1.8,165,53.87205387,46.12794613,100,0
"E00004565",309,161,148,298,11,2,1.5,206,52.10355987,47.89644013,96.44012945,3.55987055
"E00004566",284,131,153,284,0,0,2.34,121.3675214,46.12676056,53.87323944,100,0
"E00004567",385,160,225,385,0,10,1.85,208.1081081,41.55844156,58.44155844,100,0
"E00004568",359,184,175,359,0,1,2.83,126.8551237,51.25348189,48.74651811,100,0
"E00004569",325,171,154,325,0,1,3.06,106.2091503,52.61538462,47.38461538,100,0
"E00004570",316,146,170,316,0,3,2.41,131.120332,46.20253165,53.79746835,100,0
"E00004571",333,158,175,333,0,4,1.88,177.1276596,47.44744745,52.55255255,100,0
"E00004572",382,183,199,382,0,2,1.48,258.1081081,47.90575916,52.09424084,100,0
"E00004573",335,148,187,329,6,4,2.64,126.8939394,44.17910448,55.82089552,98.20895522,1.791044776
"E00004574",372,201,171,372,0,2,1.65,225.4545455,54.03225806,45.96774194,100,0
"E00004575",342,161,181,339,3,3,1.6,213.75,47.07602339,52.92397661,99.12280702,0.877192982
"E00004576",354,163,191,354,0,7,1.96,180.6122449,46.04519774,53.95480226,100,0
"E00004577",334,180,154,294,40,0,2.54,131.496063,53.89221557,46.10778443,88.0239521,11.9760479
"E00004578",283,137,146,283,0,1,1.4,202.1428571,48.40989399,51.59010601,100,0
"E00004579",253,115,138,253,0,3,4.39,57.6309795,45.45454545,54.54545455,100,0
"E00004580",301,147,154,301,0,1,1.52,198.0263158,48.8372093,51.1627907,100,0
"E00004581",236,104,132,236,0,5,2.06,114.5631068,44.06779661,55.93220339,100,0
"E00004582",279,143,136,279,0,2,1.74,160.3448276,51.25448029,48.74551971,100,0
"E00004583",373,195,178,352,21,5,2.49,149.7991968,52.27882038,47.72117962,94.36997319,5.63002681
"E00004584",367,190,177,367,0,5,13.87,26.45998558,51.77111717,48.22888283,100,0
"E00004585",260,126,134,260,0,2,1.29,201.5503876,48.46153846,51.53846154,100,0
"E00004586",247,104,143,247,0,6,1.76,140.3409091,42.10526316,57.89473684,100,0
"E00004587",264,113,151,264,0,4,1.36,194.1176471,42.8030303,57.1969697,100,0
"E00004588",322,155,167,322,0,2,1.95,165.1282051,48.13664596,51.86335404,100,0
"E00004589",277,139,138,277,0,0,1.43,193.7062937,50.18050542,49.81949458,100,0
"E00004590",215,102,113,215,0,2,1.08,199.0740741,47.44186047,52.55813953,100,0
"E00004591",262,128,134,262,0,4,1.19,220.1680672,48.85496183,51.14503817,100,0
"E00004592",197,88,109,197,0,7,1.15,171.3043478,44.67005076,55.32994924,100,0
"E00004593",525,248,277,525,0,0,4.12,127.4271845,47.23809524,52.76190476,100,0
"E00004594",255,123,132,255,0,1,1.63,156.4417178,48.23529412,51.76470588,100,0
"E00004595",315,143,172,257,58,3,1.84,171.1956522,45.3968254,54.6031746,81.58730159,18.41269841
"E00004596",226,104,122,226,0,3,1.68,134.5238095,46.01769912,53.98230088,100,0
"E00004597",585,296,289,585,0,2,1.46,400.6849315,50.5982906,49.4017094,100,0
"E00004598",242,118,124,242,0,0,1.3,186.1538462,48.76033058,51.23966942,100,0
"E00004599",311,159,152,311,0,4,1.9,163.6842105,51.12540193,48.87459807,100,0
"E00004600",345,147,198,345,0,4,1.07,322.4299065,42.60869565,57.39130435,100,0
"E00004601",289,140,149,289,0,4,2.9,99.65517241,48.44290657,51.55709343,100,0
"E00004602",252,126,126,252,0,4,1.2,210,50,50,100,0
"E00004603",358,160,198,358,0,4,1.62,220.9876543,44.69273743,55.30726257,100,0
"E00004604",262,126,136,254,8,0,1.83,143.1693989,48.09160305,51.90839695,96.94656489,3.053435115
"E00004605",279,123,156,279,0,11,2.34,119.2307692,44.08602151,55.91397849,100,0
"E00004606",376,166,210,376,0,7,2.12,177.3584906,44.14893617,55.85106383,100,0
"E00004607",188,90,98,188,0,1,1.22,154.0983607,47.87234043,52.12765957,100,0
"E00004608",347,159,188,347,0,7,2.81,123.4875445,45.82132565,54.17867435,100,0
"E00004609",404,183,221,404,0,8,1.76,229.5454545,45.2970297,54.7029703,100,0
"E00004610",265,124,141,265,0,3,2.03,130.5418719,46.79245283,53.20754717,100,0
"E00004611",192,94,98,192,0,0,0.86,223.255814,48.95833333,51.04166667,100,0
"E00004612",299,129,170,299,0,2,1.83,163.3879781,43.14381271,56.85618729,100,0
"E00004613",246,111,135,246,0,2,3.65,67.39726027,45.12195122,54.87804878,100,0
"E00004614",527,261,266,527,0,3,3.97,132.7455919,49.5256167,50.4743833,100,0
"E00004615",210,112,98,210,0,3,0.89,235.9550562,53.33333333,46.66666667,100,0
"E00004616",269,132,137,269,0,2,0.99,271.7171717,49.07063197,50.92936803,100,0
"E00004617",211,105,106,211,0,0,0.84,251.1904762,49.76303318,50.23696682,100,0
"E00004618",245,129,116,232,13,3,0.92,266.3043478,52.65306122,47.34693878,94.69387755,5.306122449
"E00004619",243,120,123,243,0,0,0.79,307.5949367,49.38271605,50.61728395,100,0
"E00004620",255,131,124,255,0,2,0.82,310.9756098,51.37254902,48.62745098,100,0
"E00004621",297,139,158,297,0,2,1.09,272.4770642,46.8013468,53.1986532,100,0
"E00004622",405,203,202,405,0,1,1.36,297.7941176,50.12345679,49.87654321,100,0
"E00004623",335,156,179,335,0,3,1.97,170.0507614,46.56716418,53.43283582,100,0
"E00004624",275,131,144,275,0,4,2.3,119.5652174,47.63636364,52.36363636,100,0
"E00004625",338,156,182,338,0,6,2.01,168.159204,46.15384615,53.84615385,100,0
"E00004626",395,184,211,393,2,1,1.94,203.6082474,46.58227848,53.41772152,99.49367089,0.506329114
"E00004627",186,90,96,186,0,1,0.72,258.3333333,48.38709677,51.61290323,100,0
"E00004628",230,110,120,230,0,5,0.33,696.969697,47.82608696,52.17391304,100,0
"E00004629",223,117,106,223,0,0,1.3,171.5384615,52.46636771,47.53363229,100,0
"E00004630",188,89,99,188,0,2,1.44,130.5555556,47.34042553,52.65957447,100,0
"E00004631",247,135,112,247,0,1,1.68,147.0238095,54.65587045,45.34412955,100,0
"E00004632",227,91,136,227,0,7,1.23,184.5528455,40.08810573,59.91189427,100,0
"E00004633",336,157,179,261,75,4,2.96,113.5135135,46.72619048,53.27380952,77.67857143,22.32142857
"E00004634",283,143,140,283,0,0,1.72,164.5348837,50.53003534,49.46996466,100,0
"E00004635",299,144,155,299,0,3,0.9,332.2222222,48.16053512,51.83946488,100,0
"E00004636",266,119,147,266,0,0,0.9,295.5555556,44.73684211,55.26315789,100,0
"E00004637",239,126,113,239,0,3,1.99,120.1005025,52.71966527,47.28033473,100,0
"E00004638",308,156,152,308,0,2,1.93,159.5854922,50.64935065,49.35064935,100,0
"E00004639",205,78,127,205,0,6,1.41,145.3900709,38.04878049,61.95121951,100,0
"E00004640",336,143,193,336,0,2,1.97,170.5583756,42.55952381,57.44047619,100,0
"E00004641",364,166,198,364,0,7,1.08,337.037037,45.6043956,54.3956044,100,0
"E00004642",344,164,180,344,0,3,0.88,390.9090909,47.6744186,52.3255814,100,0
"E00004643",353,183,170,353,0,0,3.42,103.2163743,51.84135977,48.15864023,100,0
"E00004644",369,169,200,369,0,1,1.98,186.3636364,45.79945799,54.20054201,100,0
"E00004645",172,79,93,172,0,2,0.36,477.7777778,45.93023256,54.06976744,100,0
"E00004646",268,141,127,252,16,1,1,268,52.6119403,47.3880597,94.02985075,5.970149254
"E00004647",371,196,175,367,4,0,1.42,261.2676056,52.83018868,47.16981132,98.92183288,1.078167116
"E00004649",227,123,104,227,0,0,0.89,255.0561798,54.18502203,45.81497797,100,0
"E00004650",327,156,171,324,3,1,3.04,107.5657895,47.70642202,52.29357798,99.08256881,0.917431193
"E00004651",159,89,70,159,0,0,0.84,189.2857143,55.97484277,44.02515723,100,0
"E00004652",237,128,109,237,0,3,2.04,116.1764706,54.00843882,45.99156118,100,0
"E00004653",151,60,91,151,0,0,0.34,444.1176471,39.73509934,60.26490066,100,0
"E00004654",141,68,73,141,0,2,0.34,414.7058824,48.22695035,51.77304965,100,0
"E00004655",464,253,211,326,138,0,1.78,260.6741573,54.52586207,45.47413793,70.25862069,29.74137931
"E00004656",402,213,189,396,6,5,1.4,287.1428571,52.98507463,47.01492537,98.50746269,1.492537313
"E00004658",318,158,160,292,26,3,5.07,62.72189349,49.68553459,50.31446541,91.82389937,8.176100629
"E00004659",404,215,189,404,0,4,3.27,123.5474006,53.21782178,46.78217822,100,0
"E00004660",351,198,153,340,11,4,1.06,331.1320755,56.41025641,43.58974359,96.86609687,3.133903134
"E00004661",268,141,127,268,0,0,1.06,252.8301887,52.6119403,47.3880597,100,0
"E00004662",288,155,133,272,16,2,1.82,158.2417582,53.81944444,46.18055556,94.44444444,5.555555556
"E00004663",361,180,181,361,0,4,0.91,396.7032967,49.86149584,50.13850416,100,0
"E00004664",358,174,184,347,11,2,1.35,265.1851852,48.60335196,51.39664804,96.9273743,3.072625698
"E00004665",260,133,127,249,11,4,0.85,305.8823529,51.15384615,48.84615385,95.76923077,4.230769231
"E00004666",426,224,202,303,123,1,3.9,109.2307692,52.58215962,47.41784038,71.12676056,28.87323944
"E00004667",207,106,101,207,0,0,0.26,796.1538462,51.20772947,48.79227053,100,0
"E00004668",171,80,91,171,0,3,0.59,289.8305085,46.78362573,53.21637427,100,0
"E00004669",293,141,152,293,0,2,1.25,234.4,48.12286689,51.87713311,100,0
"E00004670",251,114,137,251,0,0,0.63,398.4126984,45.41832669,54.58167331,100,0
"E00004671",470,225,245,470,0,10,2.74,171.5328467,47.87234043,52.12765957,100,0
"E00004672",223,103,120,223,0,4,0.41,543.902439,46.18834081,53.81165919,100,0
"E00004673",282,149,133,282,0,3,0.55,512.7272727,52.83687943,47.16312057,100,0
"E00004674",240,126,114,240,0,0,1.05,228.5714286,52.5,47.5,100,0
"E00004675",232,109,123,232,0,5,1.17,198.2905983,46.98275862,53.01724138,100,0
"E00004676",967,455,512,176,791,10,0.91,1062.637363,47.05274043,52.94725957,18.20062048,81.79937952
"E00004677",325,169,156,325,0,1,1.71,190.0584795,52,48,100,0
"E00004678",334,154,180,327,7,0,3.3,101.2121212,46.10778443,53.89221557,97.90419162,2.095808383
"E00004679",180,91,89,180,0,1,0.89,202.247191,50.55555556,49.44444444,100,0
"E00004680",263,115,148,203,60,0,1.03,255.3398058,43.72623574,56.27376426,77.18631179,22.81368821
"E00004681",293,133,160,293,0,3,8.92,32.84753363,45.39249147,54.60750853,100,0
"E00004682",165,81,84,165,0,0,0.76,217.1052632,49.09090909,50.90909091,100,0
"E00004683",173,85,88,173,0,0,1.41,122.6950355,49.13294798,50.86705202,100,0
"E00004684",320,152,168,320,0,4,1.07,299.0654206,47.5,52.5,100,0
"E00004685",321,155,166,321,0,5,0.68,472.0588235,48.28660436,51.71339564,100,0
"E00004686",310,149,161,310,0,6,0.88,352.2727273,48.06451613,51.93548387,100,0
"E00004687",245,119,126,245,0,8,24.65,9.939148073,48.57142857,51.42857143,100,0
"E00004688",411,203,208,411,0,0,0.67,613.4328358,49.39172749,50.60827251,100,0
"E00004689",323,168,155,323,0,1,1.18,273.7288136,52.0123839,47.9876161,100,0
"E00004690",229,100,129,229,0,0,0.88,260.2272727,43.66812227,56.33187773,100,0
"E00004691",478,358,120,478,0,0,1.27,376.3779528,74.89539749,25.10460251,100,0
"E00004692",432,283,149,432,0,2,1.07,403.7383178,65.50925926,34.49074074,100,0
"E00004693",361,212,149,361,0,1,1.61,224.2236025,58.72576177,41.27423823,100,0
"E00004694",285,147,138,241,44,0,21.17,13.46244686,51.57894737,48.42105263,84.56140351,15.43859649
"E00004695",459,236,223,459,0,4,1.63,281.595092,51.416122,48.583878,100,0
"E00004696",348,168,180,348,0,6,0.49,710.2040816,48.27586207,51.72413793,100,0
"E00004697",295,134,161,295,0,0,1.46,202.0547945,45.42372881,54.57627119,100,0
"E00004699",161,71,90,161,0,2,5.5,29.27272727,44.09937888,55.90062112,100,0
"E00004700",280,147,133,280,0,0,1.4,200,52.5,47.5,100,0
"E00004701",306,141,165,296,10,0,3.73,82.03753351,46.07843137,53.92156863,96.73202614,3.267973856
"E00004702",265,137,128,265,0,3,0.83,319.2771084,51.69811321,48.30188679,100,0
"E00004703",298,159,139,278,20,4,1.56,191.025641,53.3557047,46.6442953,93.2885906,6.711409396
"E00004704",374,225,149,359,15,4,2.26,165.4867257,60.16042781,39.83957219,95.98930481,4.010695187
"E00004705",351,181,170,351,0,7,4.24,82.78301887,51.56695157,48.43304843,100,0
"E00004706",426,229,197,412,14,10,3.44,123.8372093,53.75586854,46.24413146,96.71361502,3.286384977
"E00004707",455,238,217,455,0,2,3.26,139.5705521,52.30769231,47.69230769,100,0
"E00004708",200,107,93,193,7,0,0.8,250,53.5,46.5,96.5,3.5
"E00004709",388,196,192,388,0,15,1.5,258.6666667,50.51546392,49.48453608,100,0
"E00004710",311,185,126,311,0,1,5.14,60.50583658,59.48553055,40.51446945,100,0
"E00004711",298,148,150,297,1,3,1.28,232.8125,49.66442953,50.33557047,99.66442953,0.33557047
"E00004712",324,158,166,324,0,18,10.95,29.5890411,48.7654321,51.2345679,100,0
"E00004713",164,73,91,164,0,1,0.43,381.3953488,44.51219512,55.48780488,100,0
"E00004714",282,141,141,251,31,7,5.25,53.71428571,50,50,89.0070922,10.9929078
"E00004715",311,128,183,261,50,3,1.66,187.3493976,41.15755627,58.84244373,83.92282958,16.07717042
"E00004716",318,158,160,318,0,3,1.29,246.5116279,49.68553459,50.31446541,100,0
"E00004717",183,84,99,183,0,2,1.01,181.1881188,45.90163934,54.09836066,100,0
"E00004718",316,159,157,316,0,6,2.95,107.1186441,50.3164557,49.6835443,100,0
"E00004719",423,221,202,423,0,1,1.65,256.3636364,52.24586288,47.75413712,100,0
"E00004720",232,96,136,227,5,2,0.4,580,41.37931034,58.62068966,97.84482759,2.155172414
"E00004721",338,179,159,338,0,5,0.82,412.195122,52.95857988,47.04142012,100,0
"E00004722",294,139,155,294,0,2,0.97,303.0927835,47.27891156,52.72108844,100,0
"E00004723",264,120,144,264,0,2,0.86,306.9767442,45.45454545,54.54545455,100,0
"E00004724",324,171,153,324,0,0,1.4,231.4285714,52.77777778,47.22222222,100,0
"E00004725",403,189,214,403,0,1,1.71,235.6725146,46.89826303,53.10173697,100,0
"E00004726",234,110,124,225,9,2,2.34,100,47.00854701,52.99145299,96.15384615,3.846153846
"E00004727",322,149,173,322,0,2,1.68,191.6666667,46.27329193,53.72670807,100,0
"E00004728",563,260,303,563,0,11,0.37,1521.621622,46.18117229,53.81882771,100,0
"E00004729",256,126,130,256,0,2,0.64,400,49.21875,50.78125,100,0
"E00004730",160,79,81,160,0,2,0.44,363.6363636,49.375,50.625,100,0
"E00004731",323,163,160,323,0,1,12.43,25.98551891,50.46439628,49.53560372,100,0
"E00004732",417,216,201,417,0,1,2.77,150.5415162,51.79856115,48.20143885,100,0
"E00004733",246,123,123,246,0,1,2.41,102.0746888,50,50,100,0
"E00004734",343,152,191,343,0,1,52.97,6.475363413,44.3148688,55.6851312,100,0
"E00004735",274,128,146,274,0,2,0.54,507.4074074,46.71532847,53.28467153,100,0
"E00004736",257,146,111,257,0,0,2.25,114.2222222,56.80933852,43.19066148,100,0
"E00004738",261,127,134,261,0,2,1.97,132.4873096,48.65900383,51.34099617,100,0
"E00004739",274,144,130,274,0,0,1.73,158.3815029,52.55474453,47.44525547,100,0
"E00004740",306,130,176,306,0,1,6.98,43.83954155,42.48366013,57.51633987,100,0
"E00004741",315,156,159,315,0,4,1.72,183.1395349,49.52380952,50.47619048,100,0
"E00004742",459,199,260,459,0,0,1.39,330.2158273,43.35511983,56.64488017,100,0
"E00004743",396,181,215,396,0,7,1.33,297.7443609,45.70707071,54.29292929,100,0
"E00004744",331,148,183,331,0,3,2.38,139.0756303,44.71299094,55.28700906,100,0
"E00004745",286,139,147,286,0,6,1.31,218.3206107,48.6013986,51.3986014,100,0
"E00004746",314,152,162,314,0,3,1.24,253.2258065,48.40764331,51.59235669,100,0
"E00004747",330,156,174,330,0,5,1.36,242.6470588,47.27272727,52.72727273,100,0
"E00004748",344,178,166,344,0,5,2.08,165.3846154,51.74418605,48.25581395,100,0
"E00004749",528,252,276,527,1,11,1.58,334.1772152,47.72727273,52.27272727,99.81060606,0.189393939
"E00004750",447,175,272,364,83,10,8.46,52.83687943,39.14988814,60.85011186,81.43176734,18.56823266
"E00004751",240,115,125,240,0,2,2.18,110.0917431,47.91666667,52.08333333,100,0
"E00004752",331,157,174,331,0,0,1.52,217.7631579,47.43202417,52.56797583,100,0
"E00004753",308,154,154,308,0,0,1.08,285.1851852,50,50,100,0
