"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00004288",180,32,18,0,3,11,0,0,0,0,4,14,0,7,1,6,61,19,2,2,14,0,1,3,2,1,0,9,9,30,8,14,2,2,0,1,3,30,4,4,0,0,0,0,0,0,0,6,4,1,1,20,0,0,15,4,0,1,18,11,1,4,1,5,0,7,7,11,1,1,1,0,0,0,1,0,2,1,0,1,7,0,0,7,0,5,4,3,0,1,1,0,0,1,0,7,4,3,1,0,3,3,0,1,0,0,0,0,0,1,1,0,0,15,0,0,0,0,15,0,3,2,1,0,9
"E00004289",152,14,9,0,0,5,0,0,1,0,3,5,0,3,0,2,55,12,3,3,5,0,1,7,6,1,0,9,9,27,5,9,4,0,0,0,9,43,5,0,0,5,1,0,1,0,0,14,12,1,1,23,0,0,13,9,0,1,12,9,3,4,2,0,0,3,3,6,0,0,0,0,0,0,0,0,1,1,0,0,5,0,1,4,0,5,4,3,0,1,1,1,0,0,0,6,4,3,1,0,2,1,1,2,0,0,0,0,0,2,1,1,0,9,0,0,0,0,9,0,2,1,0,0,6
"E00004290",186,14,8,1,0,4,1,0,0,1,1,6,0,5,0,1,46,9,1,1,6,1,0,3,1,0,2,10,10,24,2,13,4,0,2,1,2,36,3,0,0,3,0,0,0,1,1,13,12,0,1,19,0,1,4,9,0,5,16,12,3,4,5,0,0,4,4,12,0,0,1,0,1,0,0,0,4,1,3,0,7,1,0,5,1,16,7,3,1,3,9,1,4,3,1,14,12,11,1,0,2,2,0,6,1,0,0,1,0,5,5,0,0,26,1,0,1,0,25,1,5,3,0,0,16
"E00004291",147,19,9,2,0,5,1,1,0,0,0,10,0,5,0,5,32,8,0,0,7,0,1,10,5,1,4,8,8,6,1,2,0,0,0,0,3,17,2,0,0,2,1,0,1,0,0,4,2,1,1,10,0,0,5,4,0,1,13,9,2,4,1,2,0,4,4,8,0,0,0,0,0,0,0,0,4,3,1,0,4,2,0,2,0,13,9,5,0,4,4,1,0,1,2,14,12,10,1,1,2,2,0,8,3,0,0,0,3,5,3,2,0,23,0,0,0,0,23,2,2,4,1,2,12
"E00004292",91,5,1,0,0,1,0,0,0,0,0,4,0,3,0,1,8,0,0,0,0,0,0,2,1,0,1,3,3,3,1,1,0,0,0,0,1,8,1,0,0,1,3,0,3,1,1,1,1,0,0,2,0,0,0,2,0,0,11,8,2,1,2,3,0,3,3,9,0,0,1,0,0,1,0,0,4,4,0,0,4,0,0,4,0,13,8,4,0,4,5,1,0,1,3,14,12,10,0,2,2,1,1,5,1,0,0,1,0,4,4,0,0,18,0,0,0,0,18,0,9,3,0,0,6
"E00004293",129,13,9,0,1,4,1,1,0,0,2,4,0,1,0,3,38,5,0,0,4,0,1,2,1,0,1,8,8,23,4,7,4,0,0,1,7,25,3,1,2,0,1,0,1,1,1,5,5,0,0,15,0,3,5,2,0,5,9,8,1,3,0,3,1,1,1,8,1,1,0,0,0,0,0,0,3,2,1,0,4,0,0,4,0,12,8,3,1,4,4,1,3,0,0,7,7,7,0,0,0,0,0,5,1,0,0,0,1,4,3,1,0,12,1,0,1,0,11,2,3,3,1,0,2
"E00004294",134,21,12,2,0,6,1,0,0,1,2,9,0,3,1,5,55,8,2,0,6,0,0,10,3,4,3,11,11,26,9,9,1,0,0,1,6,26,1,0,0,1,0,0,0,1,1,9,6,3,0,15,0,1,9,5,0,0,12,10,2,3,1,4,0,2,2,4,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,3,0,5,3,1,1,1,2,1,1,0,0,5,5,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,2,1,0,1,1
"E00004295",216,36,28,2,8,7,4,1,0,0,6,8,0,4,0,4,72,12,3,2,7,0,0,7,4,1,2,9,9,44,11,17,4,0,0,0,12,53,3,0,1,2,2,1,1,0,0,20,13,7,0,28,0,1,13,12,0,2,20,15,1,9,2,3,0,5,5,6,0,0,2,0,0,0,1,1,2,2,0,0,2,0,0,2,0,8,3,2,0,1,5,0,0,5,0,8,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,12,1,1,3,2,0,5
"E00004296",157,14,6,1,0,0,0,2,0,0,3,8,0,4,0,4,38,3,0,1,1,0,1,12,9,0,3,15,15,8,0,3,2,1,1,0,1,29,7,4,0,3,1,1,0,1,1,5,3,1,1,15,0,1,6,6,0,2,16,11,1,6,2,2,0,5,5,12,1,1,1,0,0,0,1,0,5,5,0,0,5,0,1,4,0,13,9,4,0,5,4,1,0,3,0,21,15,15,0,0,6,5,1,6,0,0,0,0,0,6,6,0,0,8,0,0,0,0,8,1,3,1,1,0,2
"E00004297",188,26,15,0,0,8,2,1,0,0,4,11,0,2,0,9,63,8,0,1,7,0,0,5,1,2,2,7,7,43,12,17,4,1,0,1,8,50,1,0,0,1,2,1,1,0,0,13,7,4,2,34,0,1,14,14,0,5,13,6,0,1,2,3,0,7,7,6,1,1,0,0,0,0,0,0,2,2,0,0,3,0,0,3,0,7,5,5,0,0,2,1,1,0,0,6,3,3,0,0,3,3,0,8,1,1,0,0,0,7,6,1,0,9,2,1,0,1,7,0,3,0,1,0,3
"E00004298",171,19,11,0,1,6,1,1,0,0,2,8,0,1,2,5,65,8,3,0,5,0,0,13,8,2,3,14,14,30,9,12,2,2,1,1,3,34,1,1,0,0,2,1,1,1,1,9,5,4,0,21,0,0,11,7,0,3,16,10,1,2,1,5,1,6,6,12,0,0,4,0,0,1,3,0,4,2,2,0,4,0,0,4,0,8,6,6,0,0,2,1,1,0,0,5,3,3,0,0,2,1,1,3,2,0,0,0,2,1,1,0,0,9,1,0,1,0,8,0,7,0,0,0,1
"E00004299",172,29,21,3,0,8,3,0,2,1,4,8,0,3,0,5,70,8,1,0,7,0,0,11,8,2,1,14,14,37,4,19,3,1,1,0,9,40,2,0,1,1,3,0,3,1,1,12,8,1,3,22,0,0,12,8,0,2,11,6,0,4,1,1,0,5,5,3,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,4,2,2,0,0,2,0,1,1,0,7,6,4,2,0,1,0,1,2,1,0,0,0,1,1,1,0,0,6,0,0,0,0,6,0,5,0,0,0,1
"E00004300",148,17,10,1,1,6,0,0,0,0,2,7,0,4,0,3,39,9,4,2,3,0,0,5,4,1,0,7,7,18,2,7,1,1,0,1,6,27,1,0,1,0,2,2,0,0,0,8,6,1,1,16,0,1,5,7,0,3,15,10,2,2,2,4,0,5,5,10,1,1,2,0,2,0,0,0,5,5,0,0,2,1,0,1,0,15,10,6,1,3,5,0,2,2,1,5,2,2,0,0,3,3,0,4,0,0,0,0,0,4,4,0,0,16,3,0,2,1,13,1,3,2,0,0,7
"E00004301",309,23,11,0,0,0,3,1,0,1,6,12,0,6,1,5,103,39,0,1,38,0,0,1,0,0,1,26,26,37,4,30,1,0,0,0,2,26,1,0,1,0,0,0,0,0,0,14,10,2,2,11,0,0,1,7,0,3,24,20,2,6,3,5,4,4,4,33,2,2,3,0,1,1,0,1,13,13,0,0,15,0,0,15,0,31,14,5,0,9,17,5,7,3,2,21,13,10,2,1,8,8,0,10,0,0,0,0,0,10,10,0,0,38,0,0,0,0,38,4,8,3,0,3,20
"E00004302",163,16,14,0,3,9,0,1,0,0,1,2,0,1,1,0,48,12,2,1,8,0,1,5,3,0,2,12,12,19,2,11,1,3,0,1,1,32,2,1,0,1,2,1,1,0,0,11,9,1,1,17,0,0,5,9,0,3,10,9,0,3,1,5,0,1,1,10,0,0,1,1,0,0,0,0,5,4,0,1,4,0,0,2,2,17,9,4,0,5,8,1,1,5,1,8,7,6,1,0,1,0,1,4,2,0,0,0,2,2,2,0,0,18,1,0,1,0,17,1,8,2,0,2,4
"E00004303",172,25,18,3,4,5,4,0,0,0,2,7,0,2,0,5,70,6,0,2,4,0,0,9,6,3,0,17,17,38,5,14,6,1,0,0,12,37,1,0,0,1,2,1,1,0,0,19,17,1,1,15,0,0,7,5,0,3,15,11,0,3,2,6,0,4,4,5,2,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,11,6,4,1,1,5,0,2,3,0,5,3,1,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
"E00004304",247,34,23,3,2,10,5,1,0,0,2,11,0,2,0,9,94,14,1,6,7,0,0,12,5,2,5,19,19,49,9,21,7,1,2,0,9,59,0,0,0,0,2,0,2,2,2,21,15,4,2,34,0,1,10,19,0,4,22,15,1,7,3,3,1,7,7,8,0,0,2,0,1,0,1,0,2,1,1,0,4,0,0,3,1,8,2,1,0,1,6,0,5,0,1,8,3,2,0,1,5,5,0,6,2,0,1,0,1,4,4,0,0,8,1,1,0,0,7,0,1,0,1,2,3
"E00004305",179,33,22,3,1,9,6,1,0,0,2,11,0,1,0,10,60,10,1,3,6,0,0,12,9,1,2,12,12,26,7,8,1,0,0,1,9,50,0,0,0,0,2,2,0,0,0,13,10,3,0,35,0,1,24,8,0,2,14,10,4,4,0,2,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,7,3,1,0,2,4,1,2,1,0,9,8,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
"E00004306",182,30,21,2,1,10,3,2,0,2,1,9,0,2,0,7,66,6,2,0,4,0,0,13,9,2,2,6,6,41,9,16,5,2,0,1,8,57,0,0,0,0,1,1,0,0,0,21,16,3,2,35,0,1,23,8,0,3,13,10,2,3,2,3,0,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,7,5,5,0,0,2,2,0,1,0,0,0,0,0,1,1,0,0,5,0,0,0,0,5,0,1,1,0,1,2
"E00004307",203,25,18,1,1,12,2,0,0,0,2,7,0,2,1,4,66,19,3,4,12,0,0,13,10,0,3,9,9,25,8,11,2,0,0,0,4,61,3,1,1,1,1,0,1,1,1,23,15,3,5,33,0,2,15,13,0,3,21,16,7,2,0,5,2,5,5,3,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,12,7,7,0,0,5,1,0,3,1,6,4,4,0,0,2,2,0,3,0,0,0,0,0,3,2,0,1,6,0,0,0,0,6,0,1,0,0,2,3
"E00004308",159,18,14,2,2,8,0,0,0,0,2,4,0,0,0,4,58,13,0,2,11,0,0,6,6,0,0,3,3,36,18,7,2,2,0,1,6,45,1,1,0,0,3,2,1,0,0,16,13,3,0,25,0,2,8,13,0,2,10,9,2,0,4,3,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,6,3,0,3,9,3,2,4,0,4,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,7,1,1,1,0,0,4
"E00004309",185,34,28,1,3,15,4,1,0,0,4,6,0,2,0,4,65,11,1,0,10,0,0,9,6,2,1,12,12,33,9,19,1,1,0,0,3,45,2,0,0,2,3,1,2,2,2,16,9,2,5,22,0,0,6,16,0,0,21,14,1,3,2,6,2,7,7,5,0,0,0,0,0,0,0,0,4,3,1,0,1,0,0,0,1,3,1,0,0,1,2,2,0,0,0,4,4,1,3,0,0,0,0,2,1,0,1,0,0,1,1,0,0,6,0,0,0,0,6,0,0,2,0,0,4
"E00004310",170,35,28,7,1,17,1,0,0,0,2,7,0,2,1,4,72,9,0,1,8,0,0,9,7,0,2,11,11,43,9,18,7,1,1,0,7,41,1,1,0,0,5,1,4,0,0,11,9,1,1,24,0,0,12,10,0,2,6,5,1,1,0,3,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,6,3,0,3,1,1,0,0,0,3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4
"E00004311",149,35,21,2,4,12,2,0,0,0,1,14,0,5,0,9,50,7,2,1,3,0,1,11,9,1,1,8,8,24,5,9,3,2,0,0,5,27,2,1,0,1,1,0,1,0,0,9,8,1,0,15,0,0,8,4,0,3,8,6,0,3,0,1,2,2,2,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,9,4,2,0,2,5,3,2,0,0,6,4,4,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0,11,0,0,0,0,11,3,1,1,0,0,6
"E00004312",183,27,18,0,3,11,1,1,0,0,2,9,0,4,0,5,80,11,2,2,5,0,2,9,5,2,2,17,17,43,14,15,3,1,4,0,6,25,0,0,0,0,2,2,0,1,1,7,5,1,1,15,0,0,10,5,0,0,15,8,3,4,0,1,0,7,7,9,1,1,1,0,0,0,1,0,7,5,2,0,0,0,0,0,0,7,5,3,0,2,2,1,1,0,0,10,4,4,0,0,6,5,1,1,0,0,0,0,0,1,1,0,0,9,0,0,0,0,9,2,2,0,0,0,5
"E00004313",185,32,23,1,4,8,7,0,0,0,3,9,0,3,0,6,82,4,1,0,3,0,0,17,14,2,1,12,12,49,20,15,4,2,1,0,7,42,1,0,0,1,1,0,1,0,0,13,9,2,2,27,0,0,14,9,0,4,17,9,0,4,3,2,0,8,8,3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,3,1,1,0,0,2,0,2,0,0,4,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0
"E00004314",202,30,16,0,4,7,1,0,0,0,4,14,0,6,0,8,76,19,1,2,15,0,1,10,6,0,4,15,15,32,5,21,0,0,1,1,4,32,3,0,0,3,0,0,0,0,0,14,13,1,0,15,0,0,9,5,0,1,15,10,1,2,0,7,0,5,5,15,2,2,2,0,0,0,2,0,5,5,0,0,6,0,1,4,1,13,8,5,0,3,5,1,2,1,1,11,6,5,1,0,5,3,2,4,4,0,2,2,0,0,0,0,0,6,2,0,2,0,4,0,2,0,0,0,2
"E00004315",227,38,24,1,6,13,1,0,0,1,2,14,0,1,0,13,82,15,4,2,9,0,0,4,4,0,0,14,14,49,22,16,1,2,0,0,8,51,2,0,0,2,2,1,1,1,1,17,14,2,1,29,0,0,11,15,0,3,16,15,1,3,4,7,0,1,1,6,0,0,2,0,0,0,2,0,0,0,0,0,4,1,1,1,1,10,3,3,0,0,7,4,2,1,0,15,9,6,2,1,6,5,1,3,3,0,1,1,1,0,0,0,0,6,1,0,0,1,5,0,1,1,0,0,3
"E00004316",160,8,5,0,0,4,1,0,0,0,0,3,0,1,0,2,57,14,1,2,11,0,0,3,0,1,2,5,5,35,3,23,1,1,1,1,5,36,4,1,1,2,4,2,2,1,1,14,8,5,1,13,0,0,4,8,0,1,16,8,1,4,0,3,0,8,8,14,0,0,1,0,0,0,1,0,6,6,0,0,7,1,0,6,0,7,5,5,0,0,2,1,0,1,0,10,8,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,1,11
"E00004317",263,39,22,3,2,11,2,1,0,1,2,17,0,7,0,10,88,13,2,2,9,0,0,12,5,2,5,12,12,51,12,22,5,1,0,0,11,71,7,3,2,2,3,1,2,1,1,19,10,5,4,41,1,3,14,15,0,8,25,18,5,6,2,3,2,7,7,9,1,1,3,0,0,2,0,1,1,1,0,0,4,2,0,1,1,13,8,4,0,4,5,3,0,1,1,7,6,5,1,0,1,1,0,2,1,0,0,0,1,1,1,0,0,9,0,0,0,0,9,1,2,1,0,0,5
"E00004318",196,29,21,1,0,12,4,0,0,1,3,8,0,1,0,7,73,14,2,2,9,1,0,5,2,2,1,14,14,40,10,13,1,0,0,1,15,50,2,1,0,1,1,1,0,0,0,15,8,4,3,32,0,0,17,14,0,1,16,12,1,5,3,2,1,4,4,4,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,9,5,4,0,1,4,0,3,1,0,7,6,4,2,0,1,1,0,2,0,0,0,0,0,2,2,0,0,6,0,0,0,0,6,1,3,1,0,0,1
"E00004319",209,34,15,1,0,9,0,2,0,0,3,19,0,9,0,10,79,15,3,1,11,0,0,24,16,5,3,11,11,29,4,8,3,0,2,0,12,53,5,0,2,3,0,0,0,0,0,23,17,4,2,25,0,1,10,11,0,3,16,13,3,4,1,5,0,3,3,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,4,2,0,2,3,3,0,0,0,9,5,5,0,0,4,4,0,2,1,0,0,0,1,1,1,0,0,7,0,0,0,0,7,0,0,2,0,1,4
"E00004320",148,47,34,4,2,20,5,0,0,0,3,13,0,5,0,8,41,1,0,0,1,0,0,12,10,1,1,4,4,24,6,12,3,0,0,0,3,35,3,1,2,0,2,2,0,0,0,15,10,4,1,15,0,0,7,6,0,2,11,9,1,2,0,4,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,5,2,0,2,1,4,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,2
"E00004321",173,34,20,2,3,9,2,0,0,0,4,14,0,3,0,11,62,11,4,3,4,0,0,6,3,3,0,14,14,31,7,11,5,2,2,0,4,44,0,0,0,0,3,1,2,0,0,11,6,5,0,30,0,0,18,9,0,3,13,8,1,3,1,3,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,4,3,1,0,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,4,0,0,0,1,1,2
"E00004322",144,38,28,3,5,10,6,0,0,0,4,10,0,1,0,9,39,5,2,2,1,0,0,8,5,3,0,4,4,22,8,9,2,1,0,0,2,28,0,0,0,0,1,0,1,0,0,6,5,1,0,21,0,1,5,13,0,2,14,12,1,2,2,6,1,2,2,5,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,1,1,8,5,3,0,2,3,2,0,1,0,2,2,0,1,1,0,0,0,2,0,0,0,0,0,2,2,0,0,8,1,1,0,0,7,0,5,0,0,2,0
"E00004323",183,19,10,1,0,4,1,0,1,0,3,9,0,0,0,9,50,13,0,2,11,0,0,7,3,2,2,11,11,19,2,8,0,2,0,0,7,30,0,0,0,0,4,0,4,1,1,8,6,2,0,17,0,1,5,9,0,2,21,15,0,6,2,6,1,6,6,9,0,0,3,0,1,0,2,0,1,1,0,0,5,0,0,3,2,15,9,5,0,4,6,2,1,3,0,18,18,16,1,1,0,0,0,2,0,0,0,0,0,2,1,0,1,19,0,0,0,0,19,1,3,1,0,0,14
"E00004324",128,29,21,2,1,7,8,0,0,1,2,8,0,0,0,8,51,10,3,3,4,0,0,4,3,1,0,13,13,24,10,5,2,2,0,0,5,30,1,0,1,0,2,1,1,0,0,8,7,1,0,19,0,1,12,4,0,2,9,5,1,2,0,2,0,4,4,4,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,0,1,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004325",118,27,21,1,1,7,7,0,0,0,5,6,0,2,0,4,42,6,1,0,4,1,0,6,5,1,0,8,8,22,3,12,5,0,0,0,2,25,0,0,0,0,0,0,0,0,0,8,8,0,0,17,0,0,11,6,0,0,6,4,2,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,1,2,2,0,0,1,1,3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,2,1,1,0,1
"E00004326",114,25,23,4,1,7,9,1,0,0,1,2,0,0,0,2,27,9,4,1,4,0,0,4,3,1,0,2,2,12,1,3,4,2,0,0,2,28,3,1,0,2,0,0,0,0,0,15,12,3,0,10,0,0,3,7,0,0,12,5,2,2,0,1,0,7,7,4,0,0,1,0,0,0,1,0,1,1,0,0,2,1,0,1,0,8,7,5,0,2,1,0,0,0,1,8,4,3,0,1,4,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"E00004327",156,40,30,1,5,7,10,0,0,2,5,10,0,2,0,8,54,12,2,1,8,0,1,7,6,0,1,9,9,26,11,10,1,0,0,0,4,31,1,1,0,0,0,0,0,0,0,10,7,0,3,20,0,0,14,4,0,2,12,6,0,3,0,2,1,6,6,3,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0,6,1,0,5,0,4,3,2,0,1,1,1,0,2,2,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0
"E00004328",129,30,22,5,3,4,6,0,0,1,3,8,0,2,1,5,34,6,0,3,3,0,0,5,4,1,0,5,5,18,9,4,2,2,0,0,1,36,2,0,0,2,1,1,0,0,0,8,5,3,0,25,1,0,16,7,0,1,5,3,0,0,1,2,0,2,2,7,0,0,2,0,0,0,2,0,2,0,2,0,3,0,0,3,0,1,0,0,0,0,1,0,0,1,0,10,8,7,1,0,2,2,0,3,2,1,1,0,0,1,0,0,1,3,0,0,0,0,3,0,2,0,0,0,1
"E00004329",155,36,32,2,0,22,6,0,0,0,2,4,0,1,0,3,56,11,1,0,10,0,0,10,8,2,0,12,12,23,3,15,1,0,0,2,2,37,3,0,0,3,0,0,0,0,0,10,8,2,0,24,0,1,13,7,0,3,11,9,0,6,1,2,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,6,3,0,3,2,0,2,0,0,3,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,0,1,0,1,0,0,0,0,0,1
"E00004330",182,40,30,1,1,12,15,0,0,0,1,10,0,3,0,7,71,13,2,1,10,0,0,10,6,2,2,15,15,33,11,16,1,1,0,0,4,36,1,0,1,0,1,0,1,0,0,7,4,1,2,27,0,0,10,14,0,3,18,15,5,4,0,5,1,3,3,5,0,0,1,0,0,0,1,0,3,3,0,0,1,0,0,1,0,6,1,1,0,0,5,3,0,0,2,5,3,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"E00004331",160,31,19,3,2,7,2,0,0,0,5,12,0,0,0,12,64,16,3,0,12,0,1,10,6,3,1,6,6,32,16,9,0,0,2,0,5,29,1,0,0,1,3,3,0,0,0,14,11,2,1,11,0,0,7,3,0,1,9,7,1,3,0,3,0,2,2,5,0,0,1,0,0,0,1,0,2,2,0,0,2,1,0,1,0,4,2,0,0,2,2,0,1,0,1,8,6,6,0,0,2,2,0,2,1,0,1,0,0,1,1,0,0,8,0,0,0,0,8,1,1,3,0,0,3
"E00004332",104,33,23,1,1,13,7,0,0,0,1,10,0,1,0,9,26,5,1,1,3,0,0,6,3,2,1,2,2,13,7,3,1,0,0,0,2,23,0,0,0,0,0,0,0,0,0,8,5,2,1,15,0,0,9,5,0,1,5,4,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,0,0,1,0,0,1,0,2,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,7,0,0,0,0,7,0,4,0,0,1,2
"E00004333",162,42,27,5,2,7,3,1,0,0,9,15,0,9,0,6,59,12,2,2,6,0,2,7,6,0,1,8,8,32,9,15,4,0,0,0,4,44,2,0,0,2,5,3,2,0,0,16,12,4,0,21,0,0,9,10,0,2,9,4,0,3,0,1,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,4,0,0,0,0,4,0,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004334",112,25,15,1,1,6,3,1,0,0,3,10,0,0,0,10,35,9,3,2,4,0,0,6,1,3,2,6,6,14,6,6,0,1,0,1,0,28,2,0,0,2,1,0,1,0,0,7,5,2,0,18,0,1,10,6,0,1,8,5,0,1,0,1,3,3,3,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,8,2,2,0,0,6,4,0,2,0,3,2,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,1,0,0,0,0,1
"E00004335",201,39,23,4,3,14,1,0,0,0,1,16,0,4,1,11,71,10,1,1,5,1,2,12,8,1,3,10,10,39,9,15,5,0,0,1,9,48,4,0,3,1,3,1,2,0,0,13,10,3,0,28,0,1,14,11,0,2,18,11,2,3,1,2,3,7,7,5,0,0,1,0,0,0,1,0,1,0,1,0,3,1,0,2,0,3,1,1,0,0,2,0,2,0,0,10,10,7,2,1,0,0,0,2,1,0,1,0,0,1,1,0,0,5,0,0,0,0,5,0,2,0,0,1,2
"E00004336",223,31,25,2,2,8,8,0,0,1,4,6,0,3,1,2,75,12,1,2,9,0,0,10,10,0,0,7,7,46,15,21,1,2,0,1,6,59,4,2,2,0,2,2,0,0,0,13,12,1,0,40,0,2,19,13,0,6,24,19,3,9,0,6,1,5,5,5,0,0,1,0,0,0,1,0,3,2,0,1,1,0,0,1,0,12,8,6,0,2,4,1,2,0,1,8,8,7,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8,1,0,1,0,7,0,3,2,0,1,1
"E00004337",125,38,26,1,2,10,9,0,1,0,3,12,0,5,0,7,29,5,1,0,4,0,0,4,2,0,2,5,5,15,5,5,1,0,0,0,4,26,0,0,0,0,0,0,0,1,1,7,7,0,0,18,0,0,9,5,0,4,14,8,1,3,1,3,0,6,6,4,0,0,2,0,1,0,1,0,1,1,0,0,1,0,0,1,0,2,2,1,0,1,0,0,0,0,0,3,3,3,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,7,1,0,0,1,6,2,0,1,0,1,2
