"GeographyCode","QS204EW0001","QS204EW0002","QS204EW0003","QS204EW0004","QS204EW0005","QS204EW0006","QS204EW0007","QS204EW0008","QS204EW0009","QS204EW0010","QS204EW0011","QS204EW0012","QS204EW0013","QS204EW0014","QS204EW0015","QS204EW0016","QS204EW0017","QS204EW0018","QS204EW0019","QS204EW0020","QS204EW0021","QS204EW0022","QS204EW0023","QS204EW0024","QS204EW0025","QS204EW0026","QS204EW0027","QS204EW0028","QS204EW0029","QS204EW0030","QS204EW0031","QS204EW0032","QS204EW0033","QS204EW0034","QS204EW0035","QS204EW0036","QS204EW0037","QS204EW0038","QS204EW0039","QS204EW0040","QS204EW0041","QS204EW0042","QS204EW0043","QS204EW0044","QS204EW0045","QS204EW0046","QS204EW0047","QS204EW0048","QS204EW0049","QS204EW0050","QS204EW0051","QS204EW0052","QS204EW0053","QS204EW0054","QS204EW0055","QS204EW0056","QS204EW0057","QS204EW0058","QS204EW0059","QS204EW0060","QS204EW0061","QS204EW0062","QS204EW0063","QS204EW0064","QS204EW0065","QS204EW0066","QS204EW0067","QS204EW0068","QS204EW0069","QS204EW0070","QS204EW0071","QS204EW0072","QS204EW0073","QS204EW0074","QS204EW0075","QS204EW0076","QS204EW0077","QS204EW0078","QS204EW0079","QS204EW0080","QS204EW0081","QS204EW0082","QS204EW0083","QS204EW0084","QS204EW0085","QS204EW0086","QS204EW0087","QS204EW0088","QS204EW0089","QS204EW0090","QS204EW0091","QS204EW0092","QS204EW0093","QS204EW0094","QS204EW0095","QS204EW0096","QS204EW0097","QS204EW0098","QS204EW0099","QS204EW0100","QS204EW0101","QS204EW0102","QS204EW0103","QS204EW0104"
"E00004237",258,202,0,0,0,0,0,0,0,0,0,3,0,5,12,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,6,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,22,0,0,0,0,20,0,0,0,0,0,0,1,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"E00004238",276,239,0,0,0,0,0,0,0,0,0,5,2,2,20,7,4,0,0,0,0,0,1,1,0,2,2,2,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004239",207,192,0,0,0,0,0,0,0,0,0,1,0,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004240",322,252,0,0,0,0,0,0,0,0,0,4,4,6,15,4,1,5,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,3,0,2,1,0,0,13,0,1,1,0,11,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,3,0,2,1,0,0,0,0,0,11,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004241",288,254,0,0,0,0,0,0,0,0,0,3,0,8,13,5,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004242",172,131,0,0,0,0,0,0,0,0,0,4,4,2,10,0,1,3,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,1,3,3,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004243",278,239,0,0,0,0,0,0,0,0,0,7,1,6,16,3,3,0,1,1,3,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004244",268,152,0,0,0,0,0,0,0,0,0,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,2,2,0,0,38,0,0,0,0,36,1,0,0,0,0,0,0,1,17,0,3,3,0,0,2,0,0,8,1,0,0,0,0,0,37,4,14,12,0,0,0,1,4,0,0,0,0,0,0,2,0,0,1,1,0,0
"E00004245",309,276,0,0,0,0,0,0,0,0,0,4,2,0,7,2,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,3,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00004246",781,567,1,0,0,0,0,0,0,0,0,10,5,21,66,6,19,10,2,0,6,3,0,1,3,7,3,2,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,1,17,2,2,0,0,8,1,0,0,2,2,0,0,0,83,2,6,64,4,0,5,2,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004247",310,255,0,0,0,0,0,0,0,0,0,6,4,3,23,6,3,0,0,1,1,1,0,2,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,3,0,0,0,0,8,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004248",433,324,0,0,0,0,0,0,0,0,0,6,2,15,20,4,0,2,0,0,2,0,0,2,0,4,1,2,0,2,0,0,0,1,14,12,1,0,0,1,0,0,0,0,0,1,7,1,4,1,0,1,21,0,0,0,0,20,1,0,0,0,0,0,0,0,5,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,18,0,3,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"E00004249",217,189,0,0,0,0,0,0,0,0,0,2,4,7,7,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E00004250",267,233,0,0,0,0,0,0,0,0,0,6,0,1,16,5,5,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004251",226,214,0,0,0,0,0,0,0,0,0,2,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004252",240,204,0,0,0,0,0,0,0,0,0,1,1,4,11,2,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,7,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"E00004253",289,225,0,0,0,0,0,0,0,0,0,3,1,3,21,5,8,2,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,4,3,0,0,1,2,0,14,0,0,0,0,12,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"E00004254",288,213,0,0,0,0,0,0,0,0,0,5,6,2,16,1,1,0,1,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,12,2,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004255",271,216,0,1,0,0,0,0,0,1,0,5,2,1,12,5,0,2,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004256",349,218,0,0,0,0,0,0,0,0,0,3,2,7,26,5,4,5,0,0,1,0,0,0,3,7,0,1,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,2,6,15,0,0,3,10,2,35,1,0,0,0,30,3,0,0,0,0,0,0,1,16,0,6,7,1,0,0,1,0,1,0,0,0,0,0,0,15,1,0,11,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"E00004257",249,178,0,0,0,0,0,0,0,0,0,10,2,1,15,2,3,3,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004258",233,194,0,0,0,0,0,0,0,0,0,8,2,2,14,6,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00004259",302,173,0,0,0,0,0,0,0,0,0,6,5,3,13,3,1,5,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,10,9,0,0,0,1,0,0,0,2,3,6,12,0,2,4,6,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,19,0,7,7,0,0,0,2,0,3,0,0,0,0,0,0,16,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004260",204,148,0,0,0,0,0,0,0,0,0,1,0,2,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,1,10,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,2,13,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0
"E00004261",266,174,0,0,0,0,0,0,0,0,0,3,2,5,9,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,36,0,0,0,0,30,0,0,0,0,0,0,6,0,11,1,3,1,1,0,0,0,0,5,0,0,0,0,0,0,14,0,1,11,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0
"E00004262",265,189,0,0,0,0,0,0,0,0,0,0,2,1,10,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,8,0,1,1,6,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,11,2,1,6,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004263",352,213,0,0,0,0,0,0,0,0,0,3,4,10,8,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,2,42,0,0,0,0,42,0,0,0,0,0,0,0,0,7,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,22,2,1,15,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0
"E00004264",340,272,0,0,0,0,0,0,0,0,0,5,2,11,21,3,4,1,0,0,0,0,0,0,1,7,1,2,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,5,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,4,1,1,0,0,2,1,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004265",226,201,0,0,0,0,0,0,0,0,0,1,0,1,12,4,3,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004266",332,289,0,0,0,0,0,0,0,0,0,3,0,3,11,3,0,4,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,4,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,4,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"E00004268",308,247,0,0,0,0,0,0,0,0,0,5,4,3,11,3,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,12,12,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"E00004269",227,196,0,0,0,0,0,0,0,0,0,4,2,6,14,3,3,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004270",424,286,0,0,0,0,0,0,0,0,0,5,13,7,30,10,3,1,0,0,0,0,0,2,0,8,1,2,0,2,0,0,0,1,16,16,0,0,0,0,0,0,0,2,7,6,5,0,0,0,5,0,19,1,0,0,0,17,0,0,0,0,0,0,0,1,14,1,1,8,2,0,0,2,0,0,0,0,0,0,0,0,13,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004271",315,242,0,0,0,0,0,0,0,0,0,1,1,5,9,3,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,2,4,0,1,0,0,1,0,0,11,0,0,0,0,9,0,0,0,0,0,1,0,1,7,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"E00004272",267,228,0,0,0,0,0,0,0,0,0,4,3,5,17,4,1,2,0,0,0,0,0,0,0,6,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004273",355,292,0,0,0,0,0,0,0,0,0,11,1,7,30,11,1,0,0,0,0,0,0,3,0,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,3,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004274",280,250,0,0,0,0,0,0,0,0,0,5,0,5,12,5,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004275",194,167,0,0,0,0,0,0,0,0,0,1,2,6,7,1,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004276",265,227,0,0,0,0,0,0,0,0,0,4,0,4,14,5,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004277",250,215,0,0,0,0,0,0,0,0,0,1,5,2,15,3,6,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004278",208,169,0,0,0,0,0,0,0,0,0,4,0,4,21,11,4,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004279",278,230,0,0,0,0,0,0,0,0,0,4,3,1,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,1,17,0,0,0,0,11,6,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,3,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004280",205,183,0,0,0,0,0,0,0,0,0,1,3,3,6,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004281",242,209,0,0,0,0,0,0,0,0,0,0,2,2,6,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,3,2,0,1,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004282",288,216,0,0,0,0,0,0,0,0,0,3,3,3,21,3,4,6,1,0,0,0,1,0,2,2,0,0,1,0,0,0,0,1,3,1,2,0,0,0,0,0,0,1,4,3,8,2,0,5,1,0,11,5,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E00004283",258,215,0,0,0,0,0,0,0,0,0,3,0,3,11,3,1,0,0,1,0,0,0,0,0,2,0,3,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,9,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004284",242,201,0,0,0,0,0,0,0,0,0,9,2,0,18,7,2,4,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004285",263,182,0,0,0,0,0,0,0,0,0,8,2,3,26,14,3,2,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,5,3,0,0,0,2,0,0,0,4,0,4,15,6,2,6,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,1,0,2,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004286",286,207,0,0,0,0,0,0,0,0,0,6,3,15,24,10,1,2,5,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,2,2,5,5,0,0,3,1,1,3,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004287",265,201,0,0,0,0,0,0,0,0,0,3,5,11,14,2,1,3,0,1,1,0,0,0,0,4,1,0,1,0,0,0,0,0,7,1,2,0,1,3,0,0,0,1,0,5,4,1,1,2,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,8,1,0,3,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004288",308,243,0,0,0,0,0,0,0,0,0,6,5,3,16,3,5,2,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,1,3,12,0,1,10,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004289",225,171,0,0,0,0,0,0,0,0,0,5,3,6,13,4,1,2,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,5,0,0,3,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"E00004290",298,181,0,0,0,0,0,0,0,0,0,14,5,7,47,7,5,12,2,0,1,3,1,7,4,2,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,12,7,0,2,4,1,0,10,1,0,0,0,4,5,0,0,0,0,0,0,0,7,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004291",327,239,0,0,0,0,0,0,0,0,0,2,4,2,17,3,2,5,0,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,1,3,6,7,1,0,6,0,0,12,0,0,0,0,11,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,19,2,1,6,0,0,0,2,0,0,1,0,0,0,4,3,1,1,0,0,0,0
"E00004292",315,198,0,1,0,0,0,0,0,0,1,9,4,2,10,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,32,0,0,0,0,25,0,0,0,0,0,0,0,7,7,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,36,0,4,27,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"E00004293",267,199,0,0,0,0,0,0,0,0,0,6,0,0,7,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,10,1,0,0,0,0,0,0,3,2,7,9,0,1,8,0,0,12,3,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004294",208,155,0,2,1,0,0,0,0,1,0,5,4,5,17,6,2,2,0,0,0,2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"E00004295",377,304,0,0,0,0,0,0,0,0,0,5,0,10,11,2,3,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,4,7,16,1,1,13,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"E00004296",362,258,0,0,0,0,0,0,0,0,0,3,3,1,19,0,3,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,11,10,2,0,0,7,1,42,4,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,7,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004297",310,252,0,0,0,0,0,0,0,0,0,4,4,3,14,3,2,3,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,6,0,2,0,1,3,0,0,0,3,0,3,13,2,0,7,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"E00004298",304,251,0,0,0,0,0,0,0,0,0,4,1,3,23,6,5,1,0,1,1,1,1,2,0,3,1,1,0,0,0,0,0,0,11,4,0,7,0,0,0,0,0,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
