"GeographyCode","QS608EW0001","QS608EW0002","QS608EW0003","QS608EW0004","QS608EW0005","QS608EW0006","QS608EW0007","QS608EW0008","QS608EW0009","QS608EW0010","QS608EW0011","QS608EW0012","QS608EW0013","QS608EW0014","QS608EW0015","QS608EW0016","QS608EW0017","QS608EW0018","QS608EW0019","QS608EW0020","QS608EW0021","QS608EW0022","QS608EW0023","QS608EW0024","QS608EW0025","QS608EW0026","QS608EW0027","QS608EW0028","QS608EW0029","QS608EW0030","QS608EW0031","QS608EW0032","QS608EW0033","QS608EW0034","QS608EW0035","QS608EW0036","QS608EW0037","QS608EW0038","QS608EW0039","QS608EW0040","QS608EW0041","QS608EW0042","QS608EW0043","QS608EW0044","QS608EW0045","QS608EW0046","QS608EW0047","QS608EW0048","QS608EW0049","QS608EW0050","QS608EW0051","QS608EW0052","QS608EW0053","QS608EW0054","QS608EW0055"
"E00004239",180,46,21,0,21,25,12,7,6,0,46,31,27,0,4,0,8,7,8,5,3,0,0,20,4,4,0,16,16,0,11,11,0,0,0,15,4,7,2,0,0,2,0,18,3,2,7,6,0,15,12,3,1,1,0
"E00004240",304,30,2,0,2,28,18,1,8,1,84,68,40,17,10,1,13,3,23,2,16,3,2,22,8,8,0,14,14,0,22,14,8,8,0,22,5,11,0,0,0,6,0,19,11,2,3,3,0,31,25,6,51,51,0
"E00004241",249,117,36,0,36,81,16,13,51,1,88,67,21,3,37,6,17,4,11,3,5,3,0,22,9,9,0,13,13,0,3,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,5,5,0
"E00004242",171,35,8,0,8,27,14,4,9,0,103,95,64,13,16,2,4,4,3,2,1,0,0,15,1,1,0,14,14,0,1,0,1,0,1,0,0,0,0,0,0,0,0,12,7,5,0,0,0,0,0,0,2,2,0
"E00004243",252,109,29,0,29,80,38,14,28,0,91,58,30,5,23,0,33,0,3,3,0,0,0,30,5,5,0,25,25,0,4,2,2,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0
"E00004244",272,10,0,0,0,10,10,0,0,0,41,28,26,0,2,0,9,4,27,7,18,2,0,27,8,8,0,19,19,0,28,14,14,14,0,24,4,20,0,0,0,0,0,69,3,4,54,8,0,37,29,8,9,9,0
"E00004245",270,58,11,0,11,47,22,12,4,9,69,59,53,3,3,0,7,3,34,23,11,0,0,40,9,9,0,31,31,0,8,6,2,2,0,17,11,3,2,0,0,1,0,21,5,1,11,4,0,18,14,4,5,5,0
"E00004246",238,55,6,0,6,49,34,0,15,0,67,57,34,7,11,5,8,2,7,3,4,0,0,28,10,10,0,18,18,0,5,4,1,1,0,15,10,3,0,0,0,2,0,21,5,4,7,5,0,23,9,14,17,17,0
"E00004247",268,77,26,0,26,51,21,0,30,0,89,55,28,10,15,2,30,4,39,19,16,2,2,15,7,7,0,8,8,0,4,1,3,3,0,6,1,3,0,0,0,2,0,7,2,1,1,3,0,19,13,6,12,12,0
"E00004248",413,57,18,0,18,39,22,11,6,0,122,84,40,12,26,6,32,6,48,22,12,5,9,44,11,11,0,33,33,0,30,21,9,9,0,25,6,16,0,1,1,1,0,26,3,5,7,11,0,44,27,17,17,17,0
"E00004249",202,61,8,0,8,53,32,6,15,0,79,44,27,4,12,1,25,10,20,12,8,0,0,9,6,6,0,3,3,0,3,3,0,0,0,14,3,6,0,0,0,5,0,3,0,0,2,1,0,12,2,10,1,1,0
"E00004250",248,66,17,2,15,49,31,7,11,0,86,70,37,12,19,2,14,2,14,13,1,0,0,30,15,15,0,15,15,0,14,4,10,10,0,6,0,5,0,0,0,1,0,2,1,0,1,0,0,5,4,1,25,25,0
"E00004251",201,67,8,0,8,59,29,5,25,0,82,54,20,9,25,0,20,8,4,1,3,0,0,13,5,5,0,8,8,0,9,4,5,5,0,8,4,0,0,0,0,0,4,2,0,0,2,0,0,5,2,3,11,11,0
"E00004252",227,52,1,0,1,51,27,1,18,5,86,69,40,0,27,2,13,4,14,10,2,2,0,25,11,11,0,14,14,0,4,4,0,0,0,16,5,7,0,1,0,3,0,1,0,0,0,1,0,21,17,4,8,8,0
"E00004253",264,25,4,0,4,21,12,5,4,0,54,34,25,1,8,0,11,9,32,19,13,0,0,39,14,14,0,25,25,0,15,7,8,8,0,24,5,5,0,0,0,14,0,9,3,1,4,1,0,29,24,5,37,37,0
"E00004254",290,27,7,0,7,20,6,10,3,1,51,26,18,8,0,0,17,8,15,11,4,0,0,33,11,8,3,22,22,0,23,16,7,7,0,31,11,8,3,8,0,1,0,49,13,0,12,24,0,55,44,11,6,6,0
"E00004255",264,62,18,0,18,44,23,8,13,0,63,53,32,1,18,2,7,3,13,6,5,0,2,24,7,7,0,17,17,0,16,6,10,5,5,19,5,11,2,0,0,0,1,18,5,0,8,5,0,20,16,4,29,29,0
"E00004256",311,27,3,0,3,24,10,10,4,0,85,56,38,5,8,5,24,5,32,19,8,5,0,17,15,15,0,2,2,0,33,21,12,12,0,24,7,12,2,1,0,2,0,26,6,2,5,11,2,35,32,3,32,32,0
"E00004257",238,57,14,0,14,43,13,22,6,2,83,64,39,9,14,2,17,2,11,4,3,3,1,33,4,4,0,29,29,0,8,6,2,2,0,7,5,0,0,0,0,2,0,24,8,0,10,6,0,11,5,6,4,4,0
"E00004258",228,36,4,0,4,32,19,10,3,0,95,65,41,14,10,0,21,9,21,9,1,6,5,15,1,1,0,14,14,0,10,6,4,0,4,11,10,1,0,0,0,0,0,10,1,0,3,6,0,2,1,1,28,28,0
"E00004259",295,5,0,0,0,5,5,0,0,0,47,29,19,5,5,0,15,3,33,15,18,0,0,65,12,12,0,53,53,0,29,9,20,20,0,13,3,6,0,0,0,0,4,35,13,0,14,8,0,52,44,8,16,16,0
"E00004260",206,7,3,0,3,4,2,0,1,1,24,15,13,0,2,0,3,6,38,15,21,2,0,34,9,9,0,25,25,0,20,17,3,3,0,25,5,14,0,0,0,6,0,32,5,0,10,17,0,19,8,11,7,7,0
"E00004261",256,27,2,0,2,25,10,15,0,0,41,28,22,1,2,3,9,4,44,14,30,0,0,9,1,1,0,8,8,0,36,28,8,8,0,26,4,21,0,0,0,1,0,13,2,0,6,5,0,42,40,2,18,18,0
"E00004262",267,15,9,0,9,6,0,1,5,0,40,29,23,3,3,0,9,2,58,28,24,6,0,27,7,7,0,20,20,0,29,19,10,10,0,40,10,25,0,5,0,0,0,32,11,0,4,17,0,25,22,3,1,1,0
"E00004263",370,32,10,0,10,22,4,16,2,0,56,40,32,4,4,0,7,9,24,8,16,0,0,64,10,10,0,54,54,0,29,21,8,8,0,38,9,29,0,0,0,0,0,50,11,0,15,24,0,75,63,12,2,2,0
"E00004264",329,75,8,0,8,67,39,24,4,0,100,75,43,11,17,4,19,6,24,8,4,12,0,33,12,12,0,21,21,0,8,5,3,3,0,18,4,5,0,0,0,6,3,9,4,1,2,2,0,7,7,0,55,55,0
"E00004265",209,47,11,0,11,36,19,10,4,3,49,42,37,0,5,0,3,4,18,10,6,2,0,23,4,4,0,19,19,0,22,13,9,9,0,14,7,1,0,0,0,6,0,18,8,1,9,0,0,13,13,0,5,5,0
"E00004266",318,58,14,0,14,44,16,0,26,2,61,52,15,4,33,0,6,3,25,20,5,0,0,29,5,5,0,24,24,0,21,10,11,11,0,46,18,21,2,1,0,2,2,37,2,3,5,27,0,33,23,10,8,8,0
"E00004268",299,24,4,2,2,20,16,3,1,0,59,35,26,1,5,3,22,2,29,14,6,4,5,40,8,8,0,32,32,0,18,13,5,5,0,34,12,11,0,1,0,10,0,28,8,1,13,6,0,41,32,9,26,26,0
"E00004269",199,28,6,0,6,22,12,4,6,0,62,39,19,4,16,0,18,5,26,17,6,3,0,17,4,4,0,13,13,0,14,11,3,3,0,26,13,7,0,0,0,6,0,5,0,0,3,0,2,10,9,1,11,11,0
"E00004270",426,43,1,0,1,42,20,15,5,2,99,63,29,2,32,0,27,9,26,13,2,8,3,20,8,8,0,12,12,0,18,13,5,5,0,77,22,33,2,2,0,18,0,46,11,0,21,14,0,36,31,5,61,61,0
"E00004271",306,55,13,0,13,42,11,24,6,1,93,68,43,4,17,4,17,8,17,7,10,0,0,48,12,12,0,36,36,0,14,14,0,0,0,11,4,3,0,4,0,0,0,16,0,2,8,6,0,30,21,9,22,22,0
"E00004272",224,63,7,0,7,56,44,5,7,0,86,62,30,4,24,4,18,6,15,9,1,5,0,14,7,7,0,7,7,0,16,16,0,0,0,12,10,0,0,0,0,2,0,6,1,5,0,0,0,12,12,0,0,0,0
"E00004273",308,102,20,0,20,82,46,9,10,17,108,97,53,10,34,0,6,5,15,8,5,2,0,45,25,25,0,20,20,0,9,1,8,8,0,9,5,4,0,0,0,0,0,4,1,2,1,0,0,8,8,0,8,8,0
"E00004274",272,70,16,0,16,54,31,12,8,3,104,89,49,7,28,5,12,3,18,11,7,0,0,41,13,13,0,28,28,0,4,4,0,0,0,16,1,12,0,3,0,0,0,13,0,6,4,3,0,2,1,1,4,4,0
"E00004275",169,42,4,0,4,38,28,4,6,0,49,26,15,5,5,1,20,3,19,9,7,3,0,14,4,4,0,10,10,0,5,2,3,3,0,15,1,13,1,0,0,0,0,14,3,2,0,9,0,2,1,1,9,9,0
"E00004276",241,66,11,0,11,55,27,12,12,4,60,42,26,5,11,0,17,1,15,10,3,2,0,36,1,1,0,35,35,0,10,7,3,3,0,17,1,16,0,0,0,0,0,11,5,0,0,6,0,16,13,3,10,10,0
"E00004277",229,51,6,0,6,45,23,11,10,1,81,68,33,8,24,3,9,4,22,9,13,0,0,29,4,4,0,25,24,1,2,2,0,0,0,11,6,4,1,0,0,0,0,10,0,2,3,5,0,15,14,1,8,8,0
"E00004278",205,41,4,0,4,37,24,6,0,7,82,68,47,1,20,0,14,0,22,13,9,0,0,18,0,0,0,18,18,0,0,0,0,0,0,13,3,8,0,0,0,2,0,6,5,0,0,1,0,11,1,10,12,12,0
"E00004279",267,46,4,0,4,42,31,4,7,0,65,42,24,10,8,0,20,3,31,19,11,1,0,32,19,19,0,13,13,0,15,14,1,1,0,20,4,14,2,0,0,0,0,9,4,0,4,1,0,29,27,2,20,20,0
"E00004280",176,34,8,0,8,26,14,4,8,0,66,53,26,15,12,0,13,0,22,16,0,6,0,28,13,13,0,15,15,0,3,3,0,0,0,4,3,1,0,0,0,0,0,8,1,0,2,5,0,5,3,2,6,6,0
"E00004281",223,73,8,0,8,65,44,6,14,1,82,54,27,3,23,1,22,6,10,8,2,0,0,16,4,4,0,12,12,0,2,0,2,2,0,18,5,10,0,0,0,0,3,2,0,0,0,2,0,12,0,12,8,8,0
"E00004282",280,68,15,0,15,53,27,13,13,0,71,54,33,5,13,3,14,3,36,26,8,0,2,12,1,1,0,11,11,0,12,12,0,0,0,35,12,16,0,5,0,2,0,12,9,1,0,2,0,24,12,12,10,10,0
"E00004283",244,67,11,0,11,56,29,5,22,0,74,65,35,10,18,2,7,2,33,21,11,1,0,23,9,9,0,14,14,0,0,0,0,0,0,15,5,3,0,4,0,0,3,16,1,0,6,9,0,9,9,0,7,7,0
"E00004284",220,57,10,0,10,47,27,18,2,0,42,39,17,5,13,4,0,3,28,20,8,0,0,16,2,2,0,14,14,0,17,13,4,4,0,7,2,4,0,1,0,0,0,15,7,0,3,5,0,17,14,3,21,21,0
"E00004285",246,103,29,0,29,74,40,29,5,0,82,48,28,7,13,0,20,14,17,11,4,2,0,10,6,6,0,4,4,0,3,3,0,0,0,7,5,2,0,0,0,0,0,8,4,0,3,1,0,5,3,2,11,11,0
"E00004286",261,50,5,0,5,45,22,20,2,1,83,62,53,3,6,0,21,0,21,13,8,0,0,26,7,7,0,19,19,0,12,9,3,3,0,30,8,13,2,4,0,3,0,16,2,0,10,4,0,11,8,3,12,12,0
"E00004287",239,47,9,0,9,38,15,22,1,0,77,62,49,4,9,0,10,5,17,12,5,0,0,22,4,4,0,18,18,0,10,8,2,2,0,34,28,4,0,2,0,0,0,15,0,0,9,6,0,9,9,0,8,8,0
"E00004288",297,69,14,0,14,55,33,5,8,9,76,53,34,11,6,2,23,0,21,14,5,2,0,34,9,9,0,25,25,0,15,13,2,0,2,16,4,6,0,1,0,1,4,3,1,0,0,2,0,30,14,16,33,33,0
"E00004289",217,62,7,0,7,55,46,5,0,4,64,54,35,8,11,0,5,5,32,24,8,0,0,14,3,3,0,11,11,0,2,2,0,0,0,8,3,2,0,0,0,1,2,11,8,0,0,3,0,7,3,4,17,17,0
"E00004290",286,38,0,0,0,38,22,9,2,5,83,65,39,7,11,8,15,3,24,15,6,3,0,43,16,16,0,27,27,0,19,17,2,2,0,25,9,11,2,0,0,3,0,27,11,0,1,15,0,10,8,2,17,17,0
"E00004291",293,26,5,0,5,21,3,17,1,0,84,55,42,4,9,0,18,11,25,19,2,4,0,25,7,7,0,18,18,0,12,7,5,3,2,41,20,15,1,0,0,5,0,24,6,0,10,8,0,45,30,15,11,11,0
"E00004292",308,16,6,0,6,10,5,5,0,0,33,12,11,0,1,0,15,6,15,7,8,0,0,19,7,7,0,12,12,0,46,26,20,18,2,68,16,42,0,0,0,10,0,30,6,0,8,16,0,52,43,9,29,29,0
"E00004293",248,36,9,0,9,27,16,9,0,2,60,55,34,11,10,0,4,1,9,9,0,0,0,27,0,0,0,27,27,0,23,17,6,6,0,29,6,21,0,0,1,1,0,21,3,0,7,11,0,31,27,4,12,12,0
"E00004294",191,56,16,0,16,40,25,8,6,1,71,52,48,2,2,0,17,2,17,6,7,4,0,3,0,0,0,3,3,0,8,5,3,3,0,8,3,4,0,1,0,0,0,5,2,0,1,2,0,11,7,4,12,12,0
"E00004295",327,100,15,1,14,85,25,17,33,10,111,71,52,4,13,2,31,9,10,8,1,0,1,47,31,31,0,16,16,0,12,7,5,5,0,12,4,6,0,2,0,0,0,9,6,0,0,3,0,15,15,0,11,11,0
"E00004296",350,65,5,0,5,60,21,3,16,20,67,52,46,0,6,0,15,0,39,24,13,2,0,28,7,7,0,21,21,0,15,10,5,5,0,41,5,24,1,6,0,5,0,38,5,5,16,12,0,43,38,5,14,14,0
"E00004297",268,80,16,0,16,64,33,22,7,2,98,68,55,6,7,0,27,3,19,10,6,3,0,16,1,1,0,15,15,0,7,7,0,0,0,9,3,4,0,0,0,2,0,12,2,1,6,3,0,14,9,5,13,13,0
"E00004298",282,98,3,0,3,95,35,13,34,13,94,74,26,8,26,14,18,2,17,15,2,0,0,36,9,9,0,27,27,0,7,2,5,5,0,10,5,4,0,0,0,1,0,3,0,0,0,3,0,4,4,0,13,13,0
"E00004299",259,95,22,3,19,73,42,17,12,2,108,68,56,0,12,0,24,16,16,8,5,0,3,22,5,5,0,17,17,0,4,3,1,1,0,4,3,1,0,0,0,0,0,4,2,0,0,2,0,5,5,0,1,1,0
"E00004300",249,31,6,4,2,25,20,0,3,2,85,64,42,14,8,0,19,2,34,12,13,4,5,27,14,14,0,13,11,2,2,0,2,2,0,14,2,8,1,0,0,3,0,33,6,2,12,13,0,19,13,6,4,4,0
"E00004301",487,103,1,0,1,102,56,46,0,0,85,52,38,3,10,1,29,4,39,21,13,4,1,60,11,11,0,49,49,0,36,16,20,15,5,62,8,35,6,5,2,6,0,48,16,1,13,18,0,35,24,11,19,18,1
"E00004302",277,49,8,0,8,41,25,7,7,2,66,42,30,4,2,6,20,4,28,19,9,0,0,47,23,23,0,24,24,0,9,9,0,0,0,24,6,14,0,4,0,0,0,20,2,0,6,12,0,30,12,18,4,4,0
"E00004303",256,110,20,0,20,90,38,12,31,9,89,56,24,4,23,5,30,3,22,10,7,4,1,22,0,0,0,22,22,0,7,7,0,0,0,4,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
"E00004304",365,90,14,0,14,76,52,10,10,4,151,124,96,5,20,3,22,5,31,18,4,9,0,47,16,16,0,31,31,0,7,3,4,4,0,6,2,0,0,0,0,4,0,17,2,0,3,12,0,9,5,4,7,7,0
"E00004305",308,69,11,0,11,58,21,25,12,0,155,97,46,10,36,5,44,14,14,8,4,2,0,20,10,10,0,10,10,0,1,1,0,0,0,8,3,3,0,0,0,2,0,6,6,0,0,0,0,9,4,5,26,26,0
"E00004306",268,74,16,0,16,58,34,8,13,3,122,88,39,21,24,4,29,5,24,16,6,0,2,17,2,2,0,15,15,0,7,3,4,4,0,5,2,0,0,0,0,3,0,3,0,0,3,0,0,7,2,5,9,9,0
"E00004307",313,109,25,1,24,84,43,18,21,2,126,98,70,4,22,2,24,4,31,25,5,1,0,16,0,0,0,16,16,0,7,5,2,2,0,9,2,2,0,1,0,4,0,3,0,0,0,3,0,10,1,9,2,2,0
"E00004308",250,103,2,0,2,101,51,21,23,6,70,59,17,21,15,6,11,0,8,5,2,1,0,9,1,1,0,8,8,0,12,12,0,0,0,21,0,11,0,3,0,7,0,7,7,0,0,0,0,8,6,2,12,12,0
"E00004309",274,92,18,1,17,74,24,20,27,3,107,62,44,0,14,4,42,3,27,17,10,0,0,17,3,3,0,14,14,0,13,13,0,0,0,7,4,1,0,2,0,0,0,6,5,0,1,0,0,0,0,0,5,5,0
"E00004310",269,107,29,5,24,78,43,16,10,9,78,58,32,4,21,1,20,0,21,11,8,0,2,36,12,12,0,24,24,0,1,1,0,0,0,11,6,0,0,0,0,5,0,11,9,0,1,0,1,1,1,0,3,3,0
"E00004311",256,102,38,0,38,64,20,14,25,5,79,45,20,4,21,0,28,6,16,5,5,6,0,33,23,23,0,10,10,0,7,1,6,6,0,5,4,1,0,0,0,0,0,9,5,3,0,1,0,5,5,0,0,0,0
"E00004312",285,90,20,0,20,70,42,14,13,1,140,102,85,6,11,0,30,8,14,7,6,1,0,20,5,5,0,15,15,0,1,1,0,0,0,4,1,2,1,0,0,0,0,8,4,0,0,4,0,5,5,0,3,3,0
"E00004313",235,86,12,0,12,74,54,9,8,3,95,62,41,11,10,0,28,5,16,13,2,1,0,26,12,12,0,14,14,0,3,3,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,4,2,2,1,1,0
"E00004314",298,67,7,0,7,60,32,20,7,1,96,55,34,10,11,0,31,10,21,9,8,0,4,58,13,13,0,45,44,1,13,11,2,2,0,15,7,4,0,0,0,4,0,3,1,1,1,0,0,10,4,6,15,15,0
"E00004315",269,89,19,0,19,70,53,11,5,1,95,65,43,14,8,0,24,6,24,8,6,5,5,26,7,7,0,19,19,0,2,2,0,0,0,18,8,4,0,0,0,6,0,9,3,0,1,5,0,2,0,2,4,4,0
"E00004316",231,38,3,0,3,35,14,10,7,4,66,48,35,3,1,9,12,6,45,35,3,5,2,30,11,11,0,19,19,0,23,19,4,0,4,11,1,9,0,0,0,1,0,12,9,0,1,2,0,4,0,4,2,2,0
"E00004317",367,106,23,0,23,83,50,18,11,4,140,91,60,10,19,2,40,9,27,21,4,2,0,39,19,19,0,20,16,4,15,10,5,5,0,13,7,4,2,0,0,0,0,12,10,0,0,2,0,13,6,7,2,2,0
"E00004318",253,92,20,0,20,72,36,29,3,4,90,61,40,4,12,5,23,6,22,18,4,0,0,21,1,1,0,20,20,0,1,0,1,1,0,14,8,3,0,3,0,0,0,7,0,0,3,4,0,5,4,1,1,1,0
"E00004319",246,71,11,0,11,60,31,15,6,8,104,74,46,6,19,3,27,3,41,19,15,7,0,6,0,0,0,6,6,0,0,0,0,0,0,12,2,10,0,0,0,0,0,5,1,0,0,4,0,2,0,2,5,5,0
"E00004320",228,78,25,0,25,53,34,7,12,0,95,46,18,11,13,4,48,1,16,5,4,4,3,27,17,17,0,10,10,0,0,0,0,0,0,3,1,2,0,0,0,0,0,2,0,0,0,2,0,7,2,5,0,0,0
"E00004321",259,85,14,0,14,71,26,14,29,2,83,51,18,4,19,10,28,4,8,7,0,1,0,33,10,10,0,23,23,0,5,0,5,3,2,6,0,6,0,0,0,0,0,5,5,0,0,0,0,24,13,11,10,10,0
"E00004322",238,110,44,1,43,66,23,19,24,0,54,30,17,0,11,2,20,4,5,5,0,0,0,52,23,23,0,29,29,0,2,2,0,0,0,5,1,4,0,0,0,0,0,2,0,0,0,2,0,4,0,4,4,4,0
"E00004323",220,58,11,0,11,47,24,19,0,4,68,41,26,8,4,3,27,0,13,13,0,0,0,19,6,6,0,13,13,0,19,3,16,13,3,17,3,14,0,0,0,0,0,4,2,0,0,2,0,22,17,5,0,0,0
"E00004324",254,107,23,0,23,84,44,12,25,3,94,53,19,4,20,10,40,1,13,12,0,1,0,27,17,17,0,10,9,1,4,0,4,4,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,3,3,0
"E00004325",197,80,16,0,16,64,34,7,15,8,81,50,9,19,21,1,30,1,5,4,1,0,0,20,9,9,0,11,11,0,2,2,0,0,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"E00004326",233,58,11,1,10,47,13,31,2,1,102,51,6,3,42,0,49,2,10,9,1,0,0,18,5,5,0,13,13,0,7,6,1,1,0,4,1,0,1,0,0,2,0,5,4,0,0,1,0,11,8,3,18,18,0
"E00004327",275,100,26,0,26,74,54,9,11,0,111,68,14,24,20,10,43,0,11,6,2,0,3,19,13,13,0,6,6,0,6,2,4,1,3,4,0,4,0,0,0,0,0,5,4,0,0,1,0,11,8,3,8,8,0
"E00004328",199,62,10,1,9,52,26,21,5,0,63,32,21,4,7,0,28,3,7,7,0,0,0,38,27,27,0,11,11,0,6,6,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,9,9,0,4,4,0
"E00004329",274,95,42,0,42,53,27,16,9,1,109,77,46,8,20,3,29,3,19,18,1,0,0,16,1,1,0,15,15,0,0,0,0,0,0,5,4,1,0,0,0,0,0,13,6,0,5,2,0,6,4,2,11,11,0
"E00004330",282,102,17,0,17,85,34,29,14,8,106,58,32,15,10,1,45,3,23,11,4,8,0,27,13,13,0,14,14,0,3,3,0,0,0,10,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0
"E00004331",251,69,12,4,8,57,37,2,16,2,80,56,18,9,24,5,23,1,18,7,0,11,0,20,4,4,0,16,16,0,19,19,0,0,0,13,1,11,1,0,0,0,0,3,3,0,0,0,0,23,22,1,6,6,0
"E00004332",162,63,23,0,23,40,24,13,3,0,53,21,7,7,2,5,31,1,8,6,1,1,0,19,3,3,0,16,16,0,5,3,2,0,2,2,0,2,0,0,0,0,0,2,2,0,0,0,0,6,6,0,4,4,0
"E00004333",214,91,15,5,10,76,44,12,16,4,78,52,21,3,25,3,23,3,6,6,0,0,0,28,16,16,0,12,12,0,1,0,1,1,0,2,0,0,0,0,0,2,0,3,3,0,0,0,0,4,2,2,1,1,0
"E00004334",183,52,5,0,5,47,23,18,6,0,90,40,22,0,14,4,48,2,5,3,1,1,0,15,9,9,0,6,6,0,3,3,0,0,0,9,2,5,0,0,0,2,0,2,0,0,2,0,0,4,2,2,3,3,0
"E00004335",264,95,16,1,15,79,31,21,22,5,94,60,36,3,14,7,28,6,14,8,2,2,2,31,12,12,0,19,19,0,4,4,0,0,0,8,7,0,0,0,0,1,0,3,0,1,0,2,0,6,5,1,9,9,0
"E00004336",331,101,22,0,22,79,38,26,13,2,124,86,36,22,23,5,35,3,28,19,9,0,0,22,6,6,0,16,16,0,16,16,0,0,0,15,8,5,0,0,0,2,0,1,0,0,1,0,0,6,4,2,18,18,0
"E00004337",224,59,27,0,27,32,11,11,9,1,87,45,25,17,3,0,39,3,10,6,4,0,0,40,15,15,0,25,25,0,3,3,0,0,0,1,0,1,0,0,0,0,0,8,2,0,5,1,0,11,9,2,5,5,0
"E00004338",235,99,48,3,45,51,20,26,5,0,100,56,24,18,14,0,44,0,12,9,0,3,0,15,4,0,4,11,11,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,4,4,0
"E00004339",201,53,4,0,4,49,21,26,2,0,69,49,30,11,8,0,20,0,18,17,1,0,0,19,10,10,0,9,9,0,2,2,0,0,0,7,1,6,0,0,0,0,0,4,2,0,2,0,0,16,11,5,13,13,0
"E00004340",203,53,14,0,14,39,18,15,6,0,48,38,26,5,7,0,10,0,17,14,0,3,0,6,0,0,0,6,6,0,7,7,0,0,0,16,9,7,0,0,0,0,0,5,5,0,0,0,0,19,11,8,32,32,0
"E00004341",213,108,23,1,22,85,26,40,18,1,59,49,25,14,9,1,8,2,8,1,4,3,0,22,11,11,0,11,11,0,0,0,0,0,0,4,2,0,0,0,0,2,0,3,3,0,0,0,0,5,2,3,4,4,0
"E00004342",179,80,12,0,12,68,52,8,8,0,69,50,27,3,16,4,18,1,16,13,0,3,0,3,0,0,0,3,3,0,2,2,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,4,0
"E00004343",199,89,16,1,15,73,30,14,24,5,65,60,27,18,12,3,5,0,14,10,2,2,0,25,9,9,0,16,16,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0
"E00004344",210,68,5,1,4,63,35,24,3,1,67,40,18,14,7,1,17,10,3,0,0,3,0,15,13,9,4,2,2,0,13,11,2,2,0,8,3,2,0,0,0,3,0,6,5,1,0,0,0,7,1,6,23,23,0
"E00004345",243,76,27,2,25,49,14,16,17,2,110,59,13,27,10,9,45,6,5,1,4,0,0,37,23,23,0,14,14,0,0,0,0,0,0,14,4,8,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004346",203,59,17,0,17,42,26,11,5,0,75,47,20,2,20,5,19,9,11,9,2,0,0,41,17,13,4,24,16,8,4,0,4,4,0,3,2,0,0,0,0,1,0,5,0,0,0,5,0,2,2,0,3,3,0
"E00004347",227,71,16,0,16,55,5,9,41,0,91,58,21,0,24,13,28,5,8,6,2,0,0,34,11,11,0,23,23,0,2,2,0,0,0,12,6,6,0,0,0,0,0,2,2,0,0,0,0,6,5,1,1,1,0
"E00004348",247,85,23,1,22,62,40,4,18,0,61,40,28,5,6,1,18,3,6,4,2,0,0,39,14,14,0,25,25,0,6,6,0,0,0,18,0,14,0,1,0,3,0,3,1,0,1,1,0,10,7,3,19,19,0
"E00004349",306,138,40,5,35,98,33,20,43,2,95,51,20,13,18,0,44,0,13,13,0,0,0,36,11,11,0,25,25,0,3,3,0,0,0,11,3,0,0,0,0,3,5,5,0,0,0,5,0,1,0,1,4,4,0
"E00004350",201,81,21,1,20,60,22,17,21,0,86,46,16,9,21,0,36,4,12,8,4,0,0,10,5,5,0,5,5,0,2,2,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,1,1,0,4,4,0
"E00004351",203,79,17,5,12,62,34,6,21,1,74,41,21,6,7,7,29,4,0,0,0,0,0,31,16,15,1,15,15,0,0,0,0,0,0,5,1,3,0,0,0,1,0,1,1,0,0,0,0,8,8,0,5,5,0
"E00004352",260,107,38,7,31,69,26,20,15,8,116,57,33,6,12,6,56,3,1,0,1,0,0,27,20,20,0,7,7,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0
"E00004353",175,66,12,0,12,54,17,11,20,6,73,29,15,5,6,3,43,1,2,2,0,0,0,24,12,12,0,12,12,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,3,3,0
"E00004354",197,88,43,6,37,45,26,10,6,3,49,30,15,9,6,0,19,0,4,2,0,0,2,40,25,25,0,15,15,0,2,0,2,0,2,6,1,5,0,0,0,0,0,3,0,0,3,0,0,4,3,1,1,1,0
"E00004355",207,67,18,0,18,49,27,10,12,0,82,63,29,6,22,6,17,2,9,5,4,0,0,23,3,3,0,20,20,0,6,3,3,3,0,9,1,7,0,1,0,0,0,4,0,0,0,4,0,3,3,0,4,4,0
